,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0000811,1.6456293249273026e-05,2.6654794010636476,1.4528611591262415,3.8780976430010536,26,hippocampal neuron degeneration,brain
MP:0014062,0.0001649108619974234,1.9653598847888256,0.9429136855498976,2.9878060840277536,66,nervous system inclusion bodies,brain
MP:0003244,0.0005173830750882399,2.617395832834079,1.139686937764879,4.095104727903279,18,loss of dopaminergic neurons,brain
MP:0003243,0.0014683619813114965,1.9077563704495368,0.7322477745349392,3.0832649663641343,52,abnormal dopaminergic neuron morphology,brain
MP:0003203,0.01075493668353904,1.1740625378698386,0.2718612920641812,2.076263783675496,176,increased neuron apoptosis,brain
MP:0004191,0.028539052375687896,2.2933453017796346,0.24069990100174765,4.345990702557522,12,neuronal intranuclear inclusions,brain
MP:0011451,0.034517381689562816,2.2062802666460275,0.1607360379303313,4.251824495361724,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0003224,0.037605880343093465,0.7598234245198938,0.043547739675549924,1.4760991093642377,424,neuron degeneration,brain
MP:0010387,0.04804112408124514,2.0520222618924517,0.0176870974888641,4.08635742629604,15,abnormal Bergmann glial cell morphology,brain
MP:0003202,0.06166460380669412,0.8569895085074339,-0.041853980906070065,1.755832997920938,239,abnormal neuron apoptosis,brain
MP:0002915,0.0796488138338863,1.0337399233112894,-0.12222594104680407,2.189705787669383,120,abnormal synaptic depression,brain
MP:0000952,0.08008624091382731,0.7340146389250854,-0.08797933087360621,1.556008608723777,324,abnormal CNS glial cell morphology,brain
MP:0013438,0.08053457289881392,1.800493149196809,-0.21879981334111598,3.819786111734734,19,dysmyelination,brain
MP:0009939,0.08467858878556324,1.016682431915923,-0.13904473620109759,2.1724096000329434,122,abnormal hippocampus neuron morphology,brain
MP:0010281,0.0970961926057997,1.1976426506845161,-0.21718485773146234,2.6124701591004946,68,increased nervous system tumor incidence,brain
MP:0004858,0.09903581504940774,1.6950252740456175,-0.3189763775924561,3.709026925683691,21,abnormal nervous system regeneration,brain
MP:0004811,0.10047660202771691,0.5392250982876909,-0.10420336114698947,1.1826535577223714,658,abnormal neuron physiology,brain
MP:0009967,0.10359253971715304,0.9591461605237726,-0.1958049065497689,2.114097227597314,129,abnormal neuron proliferation,brain
MP:0003871,0.10997510027764709,1.153029428518595,-0.260903493040308,2.566962350077498,71,abnormal myelin sheath morphology,brain
MP:0002272,0.12031667776778979,0.6510475236601128,-0.17037137045145112,1.4724664177716766,351,abnormal nervous system electrophysiology,brain
MP:0000778,0.16775195659990338,0.7042223367277956,-0.29634826572107453,1.7047929391766656,221,abnormal nervous system tract morphology,brain
MP:0003245,0.1832824051288926,1.358123484153193,-0.6422076779920776,3.3584546462984637,29,abnormal GABAergic neuron morphology,brain
MP:0000921,0.18423911529076542,0.9555114450274367,-0.45490154772382385,2.3659244377786974,86,demyelination,brain
MP:0002882,0.18820334406946604,0.31485729082359626,-0.15410159079851443,0.7838161724457069,1654,abnormal neuron morphology,brain
MP:0011448,0.19461487313517623,1.3229784572069168,-0.6761698386214221,3.3221267530352554,30,decreased dopaminergic neuron number,brain
MP:0008235,0.21762174611056384,1.2561796597840917,-0.7408300698082935,3.2531893893764767,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0003634,0.24181497353452752,0.48994834074195204,-0.3304805571743744,1.3103772386582784,410,abnormal glial cell morphology,brain
MP:0003635,0.2610399631710285,0.32619657810285574,-0.2426376414618856,0.8950307976675971,1052,abnormal synaptic transmission,brain
MP:0004948,0.26511420921797135,0.8006063328746915,-0.6074887892896805,2.208701455039064,100,abnormal neuronal precursor proliferation,brain
MP:0004793,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,abnormal synaptic vesicle clustering,brain
MP:0005192,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,increased motor neuron number,brain
MP:0010050,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,hypermyelination,brain
MP:0003407,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,abnormal central nervous system regeneration,brain
MP:0003247,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,abnormal glutaminergic neuron morphology,brain
MP:0010160,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,increased oligodendrocyte number,brain
MP:0011452,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0014375,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,increased miniature excitatory postsynaptic current frequency,brain
MP:0014379,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,decreased excitatory postsynaptic current frequency,brain
MP:0020387,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,abnormal radial glial cell number,brain
MP:0004562,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0006277,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,abnormal parasympathetic nervous system physiology,brain
MP:0021105,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,abnormal ventral interneuron 3 morphology,brain
MP:0000954,0.2708691379178585,1.5943672009088967,-1.2437098511588771,4.432444252976671,11,decreased oligodendrocyte progenitor number,brain
MP:0021009,0.27156200315753953,0.3190843215501946,-0.24972822526034666,0.8878968683607359,1059,abnormal synaptic physiology,brain
MP:0000920,0.276248262207864,0.6395957250636606,-0.51176420598229,1.7909556561096112,176,abnormal myelination,brain
MP:0020393,0.2970307051377664,1.5073021657752896,-1.325643192640786,4.340247524191366,12,increased neuronal precursor proliferation,brain
MP:0012205,0.2970307051377664,1.5073021657752896,-1.325643192640786,4.340247524191366,12,abnormal neuronal stem cell self-renewal,brain
MP:0012203,0.2970307051377664,1.5073021657752896,-1.325643192640786,4.340247524191366,12,abnormal neuronal stem cell morphology,brain
MP:0001045,0.2970307051377664,1.5073021657752896,-1.325643192640786,4.340247524191366,12,abnormal enteric ganglia morphology,brain
MP:0014382,0.2970307051377664,1.5073021657752896,-1.325643192640786,4.340247524191366,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0001025,0.2970307051377664,1.5073021657752896,-1.325643192640786,4.340247524191366,12,abnormal sympathetic neuron morphology,brain
MP:0003246,0.2970307051377664,1.5073021657752896,-1.325643192640786,4.340247524191366,12,loss of GABAergic neurons,brain
MP:0011003,0.32269935774919833,1.4272057970784235,-1.4013900875969743,4.255801681753821,13,reduced AMPA-mediated synaptic currents,brain
MP:0014345,0.32269935774919833,1.4272057970784235,-1.4013900875969743,4.255801681753821,13,abnormal neuron mitochondrial morphology,brain
MP:0010170,0.34784489672747965,1.3530441610217139,-1.4718182733754137,4.1779065954188415,14,abnormal glial cell apoptosis,brain
MP:0010149,0.34784489672747965,1.3530441610217139,-1.4718182733754137,4.1779065954188415,14,abnormal synaptic dopamine release,brain
MP:0014325,0.34784489672747965,1.3530441610217139,-1.4718182733754137,4.1779065954188415,14,abnormal oligodendrocyte progenitor morphology,brain
MP:0009823,0.34784489672747965,1.3530441610217139,-1.4718182733754137,4.1779065954188415,14,abnormal sphingomyelin level,brain
MP:0004101,0.36015113843444446,0.9283219685845001,-1.0600105534913316,2.9166544906603318,44,abnormal brain interneuron morphology,brain
MP:0003861,0.3664001716161501,-0.3103633493698137,-0.9838311618279848,0.3631044630883574,1315,abnormal nervous system development,brain
MP:0001038,0.3724496241622878,1.2839976227518033,-1.5376251591382597,4.105620404641867,15,abnormal cholinergic neuron morphology,brain
MP:0004494,0.3724496241622878,1.2839976227518033,-1.5376251591382597,4.105620404641867,15,abnormal synaptic glutamate release,brain
MP:0002948,0.3724496241622878,1.2839976227518033,-1.5376251591382597,4.105620404641867,15,abnormal neuron specification,brain
MP:0020338,0.3724496241622878,1.2839976227518033,-1.5376251591382597,4.105620404641867,15,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0002917,0.3724496241622878,1.2839976227518033,-1.5376251591382597,4.105620404641867,15,decreased synaptic depression,brain
MP:0002916,0.3724496241622878,1.2839976227518033,-1.5376251591382597,4.105620404641867,15,increased synaptic depression,brain
MP:0012204,0.39650494687367077,1.2194054319509977,-1.5993795999247076,4.038190463826703,16,abnormal neuronal stem cell physiology,brain
MP:0011827,0.39650494687367077,1.2194054319509977,-1.5993795999247076,4.038190463826703,16,impaired neuron differentiation,brain
MP:0003240,0.39650494687367077,1.2194054319509977,-1.5993795999247076,4.038190463826703,16,loss of hippocampal neurons,brain
MP:0014385,0.39650494687367077,1.2194054319509977,-1.5993795999247076,4.038190463826703,16,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0004297,0.39650494687367077,1.2194054319509977,-1.5993795999247076,4.038190463826703,16,abnormal proprioceptive neuron morphology,brain
MP:0011731,0.420008917932966,1.1587271375907378,-1.6575516228700535,3.975005898051529,17,decreased myelin sheath thickness,brain
MP:0003241,0.4429644378296739,1.101515048326073,-1.7125340416320753,3.9155641382842212,18,loss of cortex neurons,brain
MP:0014371,0.465377926309435,1.04739414874987,-1.764658474518387,3.859446772018127,19,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0021101,0.465377926309435,1.04739414874987,-1.764658474518387,3.859446772018127,19,abnormal ventral interneuron morphology,brain
MP:0014376,0.465377926309435,1.04739414874987,-1.764658474518387,3.859446772018127,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0006009,0.4845209829756145,0.5009373230744743,-0.9035681609639628,1.9054428071129113,134,abnormal neuronal migration,brain
MP:0020448,0.48725833433881494,0.9960471731748797,-1.8142074175944294,3.8063017639441887,20,increased microglial cell activation,brain
MP:0011269,0.48725833433881494,0.9960471731748797,-1.8142074175944294,3.8063017639441887,20,increased excitatory postsynaptic current amplitude,brain
MP:0002910,0.49707534719282476,-0.963497229873818,-3.7442711618902367,1.8172767021426006,141,abnormal excitatory postsynaptic currents,brain
MP:0014551,0.5086164046373189,0.9472033249361811,-1.86142348286252,3.755830132734882,21,impaired neuronal migration,brain
MP:0014377,0.5086164046373189,0.9472033249361811,-1.86142348286252,3.755830132734882,21,abnormal excitatory postsynaptic current frequency,brain
MP:0020394,0.5086164046373189,0.9472033249361811,-1.86142348286252,3.755830132734882,21,decreased neuronal precursor proliferation,brain
MP:0000953,0.5119994951003215,0.663471412413827,-1.3196391719998646,2.6465819968275186,57,abnormal oligodendrocyte morphology,brain
MP:0004753,0.5272619970981363,-0.8970530778086072,-3.67816097432286,1.8840548187056454,132,abnormal miniature excitatory postsynaptic currents,brain
MP:0014489,0.5294641156798093,0.9006296223498893,-1.906516563837335,3.7077758085371135,22,abnormal cochlear sensory neuron innervation pattern,brain
MP:0009937,0.5304840941727492,-0.4474769357009638,-1.8456668384743125,0.9507129670723848,339,abnormal neuron differentiation,brain
MP:0000966,0.5392601579798751,-0.6172696805418578,-2.587888623408886,1.3533492623251702,201,decreased sensory neuron number,brain
MP:0008917,0.549814262316688,0.8561241699452129,-1.9496694621396,3.661917802030026,23,abnormal oligodendrocyte physiology,brain
MP:0002888,0.549814262316688,0.8561241699452129,-1.9496694621396,3.661917802030026,23,abnormal NMDA-mediated synaptic currents,brain
MP:0004980,0.549814262316688,0.8561241699452129,-1.9496694621396,3.661917802030026,23,increased neuronal precursor cell number,brain
MP:0020337,0.549814262316688,0.8561241699452129,-1.9496694621396,3.661917802030026,23,abnormal pyramidal neuron dendrite morphology,brain
MP:0014383,0.549814262316688,0.8561241699452129,-1.9496694621396,3.661917802030026,23,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0004770,0.549814262316688,0.8561241699452129,-1.9496694621396,3.661917802030026,23,abnormal synaptic vesicle recycling,brain
MP:0014380,0.569680138915045,0.8135108628098209,-1.991042355154141,3.6180640807737827,24,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0009808,0.569680138915045,0.8135108628098209,-1.991042355154141,3.6180640807737827,24,decreased oligodendrocyte number,brain
MP:0003424,0.569680138915045,0.8135108628098209,-1.991042355154141,3.6180640807737827,24,premature neuronal precursor differentiation,brain
MP:0003690,0.5847380776553593,-0.7756153078071453,-3.557393872813618,2.0061632571993275,117,abnormal glial cell physiology,brain
MP:0001046,0.5890752999573626,0.7726351726899061,-2.030776379704774,3.5760467250845864,25,abnormal enteric neuron morphology,brain
MP:0008948,0.6032279421853273,-0.30377916390975557,-1.4492913665148002,0.841733038695289,441,decreased neuron number,brain
MP:0002752,0.6188509137828478,0.1558532122599665,-0.45817539880651026,0.7698818233264433,1041,abnormal somatic nervous system morphology,brain
MP:0004183,0.6265079556328259,0.6955667317040355,-2.105814044635657,3.496947508043728,27,abnormal sympathetic nervous system physiology,brain
MP:0020551,0.6265079556328259,0.6955667317040355,-2.105814044635657,3.496947508043728,27,abnormal postsynaptic density morphology,brain
MP:0002885,0.6445724493260528,0.6591453832824552,-2.141328321359054,3.4596190879239646,28,abnormal AMPA-mediated synaptic currents,brain
MP:0008571,0.6445724493260528,0.6591453832824552,-2.141328321359054,3.4596190879239646,28,abnormal synaptic bouton morphology,brain
MP:0001081,0.6566430919153854,-0.4471720402483079,-2.4186846321745596,1.5243405516779436,170,abnormal cranial ganglia morphology,brain
MP:0006092,0.6622200499450319,0.6240003563361807,-2.1756285692274275,3.423629281899789,29,abnormal olfactory sensory neuron morphology,brain
MP:0000937,0.6653092275143944,-0.4351589126336606,-2.406740536480352,1.5364227112130304,168,abnormal motor neuron morphology,brain
