,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0000136,1.7811804843933212e-05,1.8340328673075739,0.9962567601658419,2.6718089744493057,99,abnormal microglial cell morphology,brain
MP:0000920,3.144515327646033e-05,1.5368211626810346,0.8132318381425161,2.260410487219553,176,abnormal myelination,brain
MP:0003634,5.3998634463369145e-05,1.1766817442214315,0.6054888584880117,1.7478746299548513,410,abnormal glial cell morphology,brain
MP:0000953,0.0001525516130599128,1.982614913009634,0.9564785401577338,3.008751285861534,57,abnormal oligodendrocyte morphology,brain
MP:0014325,0.0003103055640538064,2.7667490549521627,1.2631676053668055,4.27033050453752,14,abnormal oligodendrocyte progenitor morphology,brain
MP:0014062,0.0004584517079298722,1.8252876713690132,0.8042907986388006,2.846284544099226,66,nervous system inclusion bodies,brain
MP:0000952,0.0005582643505598553,1.1372315114438099,0.4913737867917408,1.7830892360958788,324,abnormal CNS glial cell morphology,brain
MP:0003204,0.0006999321644985268,1.762551785532919,0.7433954839652632,2.781708087100575,70,decreased neuron apoptosis,brain
MP:0003690,0.0016120565753723506,1.45956409807091,0.5524777600278187,2.3666504361140013,117,abnormal glial cell physiology,brain
MP:0003224,0.0022902819948347132,0.9584271788457883,0.34248169432570863,1.574372663365868,424,neuron degeneration,brain
MP:0001081,0.002762769378651872,1.262926948765827,0.4358918082441857,2.0899620892874684,170,abnormal cranial ganglia morphology,brain
MP:0000965,0.003357075767542884,0.8840515304266052,0.29328740723559066,1.4748156536176198,498,abnormal sensory neuron morphology,brain
MP:0006092,0.007931178762997844,1.955012538802345,0.5117828182595006,3.3982422593451895,29,abnormal olfactory sensory neuron morphology,brain
MP:0003691,0.009333122947998115,1.5487520245868094,0.38107514491996475,2.716428904253654,64,abnormal microglial cell physiology,brain
MP:0002206,0.011764761044941344,0.6285379405651614,0.13951385830628255,1.1175620228240404,966,abnormal CNS synaptic transmission,brain
MP:0010762,0.014812542648637449,1.7848445908266886,0.3493372180332843,3.220351963620093,34,abnormal microglial cell activation,brain
MP:0002882,0.015315407216142074,0.5062786229697309,0.09705966044944103,0.9154975854900208,1654,abnormal neuron morphology,brain
MP:0004859,0.025127267176254464,1.3280841192077393,0.1657415540764371,2.4904266843390417,79,abnormal synaptic plasticity,brain
MP:0001105,0.026963123229536496,1.6126715450011648,0.18378144513225325,3.041561644870076,40,abnormal PNS glial cell morphology,brain
MP:0003202,0.030552151104978314,0.908009905214092,0.08517862067304649,1.7308411897551375,239,abnormal neuron apoptosis,brain
MP:0003635,0.03131410908907458,0.53682488261936,0.04814442683679282,1.0255053384019273,1052,abnormal synaptic transmission,brain
MP:0011452,0.03226178187349354,2.2509157880737707,0.1904764251569815,4.311355150990559,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0004562,0.03226178187349354,2.2509157880737707,0.1904764251569815,4.311355150990559,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0000954,0.03226178187349354,2.2509157880737707,0.1904764251569815,4.311355150990559,11,decreased oligodendrocyte progenitor number,brain
MP:0010050,0.03226178187349354,2.2509157880737707,0.1904764251569815,4.311355150990559,11,hypermyelination,brain
MP:0021009,0.03362735680337748,0.5296798138515655,0.041024830185800554,1.0183347975173305,1059,abnormal synaptic physiology,brain
MP:0000921,0.03630086774849866,1.2395993609280307,0.0790919535789667,2.4001067682770945,86,demyelination,brain
MP:0011451,0.04740926803423091,2.0684867737254464,0.023642995644193032,4.113330551806699,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0009823,0.05594155140700309,1.9883903329442418,-0.05042337895264515,4.027204044841129,14,abnormal sphingomyelin level,brain
MP:0004981,0.05734143379390445,1.378518480674268,-0.04298297879765656,2.8000199401461927,50,decreased neuronal precursor cell number,brain
MP:0000968,0.059275235190779034,1.114551698617193,-0.043619926110014084,2.2727233233444,97,abnormal sensory neuron innervation pattern,brain
MP:0003243,0.06493171554932185,1.3375888087553935,-0.08278621421095211,2.757963831721739,52,abnormal dopaminergic neuron morphology,brain
MP:0001038,0.06505397532352727,1.9142286247954523,-0.11940222821449709,3.9478594778054017,15,abnormal cholinergic neuron morphology,brain
MP:0001900,0.07300932163994855,1.2982604066078238,-0.1210740359452982,2.717594849160946,54,impaired synaptic plasticity,brain
MP:0021010,0.08156251010547486,1.2604123780325196,-0.15795788403440714,2.6787826400994463,56,impaired synaptic physiology,brain
MP:0003244,0.09543513688380453,1.7199113850417707,-0.30177917727426884,3.74160194735781,18,loss of dopaminergic neurons,brain
MP:0002752,0.11239160838336955,0.41718433760695284,-0.09786979537709273,0.9322384705909984,1041,abnormal somatic nervous system morphology,brain
MP:0020448,0.11781227841988548,1.6085782519470317,-0.4072210012586499,3.6243775051527134,20,increased microglial cell activation,brain
MP:0006069,0.1342572460344567,0.5452879122132277,-0.16838708674690706,1.2589629111733625,454,abnormal retina neuronal layer morphology,brain
MP:0003871,0.15934640346606854,1.0144817956121575,-0.398426395848549,2.427389987072864,71,abnormal myelin sheath morphology,brain
MP:0009808,0.16634268355931126,1.417307984541626,-0.5897507039778453,3.4243666730610975,24,decreased oligodendrocyte number,brain
MP:0004979,0.17740291897302662,0.9717604779185169,-0.4403265836569277,2.3838475394939618,74,abnormal neuronal precursor cell number,brain
MP:0000811,0.1919994562791184,1.3338188429394258,-0.669908435278185,3.3375461211570365,26,hippocampal neuron degeneration,brain
MP:0009937,0.19222267164173923,0.5454532925858917,-0.27436463205147754,1.365271217223261,339,abnormal neuron differentiation,brain
MP:0000966,0.19451035152913743,0.6619184331458925,-0.338070020886993,1.661906887178778,201,decreased sensory neuron number,brain
MP:0002945,0.22210917529824148,0.8786013351087103,-0.5318108081761388,2.289013478393559,81,abnormal inhibitory postsynaptic currents,brain
