,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0002206,1.3254667057257053e-08,1.4576224723692501,0.9548926296426302,1.9603523150958702,966,abnormal CNS synaptic transmission,brain
MP:0002882,2.258610674525349e-08,1.2785044272823018,0.8303099119396226,1.726698942624981,1654,abnormal neuron morphology,brain
MP:0011269,3.22999579349976e-08,3.5066113718260246,2.263445064182922,4.749777679469127,20,increased excitatory postsynaptic current amplitude,brain
MP:0003635,9.902538440086139e-08,1.3658480038897842,0.8634531038071113,1.8682429039724573,1052,abnormal synaptic transmission,brain
MP:0021009,1.1524982425441016e-07,1.3586985868553185,0.8563285124508998,1.8610686612597371,1059,abnormal synaptic physiology,brain
MP:0014380,1.3724928911540697e-07,3.2950883629753713,2.0693555385021702,4.520821187448572,24,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0003224,2.0413974063288093e-07,1.678517698874824,1.0453126974184452,2.311722700331203,424,neuron degeneration,brain
MP:0011267,3.198925949268793e-07,2.7040137877575887,1.6671474630537781,3.740880112461399,55,abnormal excitatory postsynaptic current amplitude,brain
MP:0010050,2.2506705178488583e-06,3.7275123877210525,2.1827864951453133,5.272238280296792,11,hypermyelination,brain
MP:0004811,2.5560349933454467e-06,1.4092370617692627,0.8220168360522039,1.9964572874863213,658,abnormal neuron physiology,brain
MP:0002272,3.072185931555331e-06,1.648615091489292,0.9561007233933706,2.3411294595852135,351,abnormal nervous system electrophysiology,brain
MP:0000939,6.680753560489267e-06,2.3580476882899015,1.331829933702107,3.3842654428776964,76,decreased motor neuron number,brain
MP:0000940,8.921596054310452e-06,2.701114990589968,1.5092317936870518,3.892998187492884,41,abnormal motor neuron innervation pattern,brain
MP:0000938,1.5057258962700415e-05,2.624968471142819,1.4361923424827172,3.813744599802921,44,motor neuron degeneration,brain
MP:0004753,1.5177513303991806e-05,2.0209727191023434,1.1053588432412584,2.9365865949634284,132,abnormal miniature excitatory postsynaptic currents,brain
MP:0014385,1.6439764230809078e-05,3.2854123486684443,1.7908424118667747,4.779982285470114,16,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0009435,7.40415365773247e-05,2.3867076860777834,1.2062972084081542,3.5671181637474128,55,abnormal miniature inhibitory postsynaptic currents,brain
MP:0014489,9.112844587480222e-05,2.9284165662691244,1.4616437866038148,4.395189345934434,22,abnormal cochlear sensory neuron innervation pattern,brain
MP:0006009,0.0006546404728932059,1.7640639221986056,0.7495100245766944,2.778617819820517,134,abnormal neuronal migration,brain
MP:0002945,0.000910557084062002,1.9798487000835108,0.8099151776892084,3.149782222477813,81,abnormal inhibitory postsynaptic currents,brain
MP:0002910,0.0009386945753349831,1.7112407888539476,0.6974312154101481,2.725050362297747,141,abnormal excitatory postsynaptic currents,brain
MP:0014381,0.0011001663502371902,2.3970392915776904,0.9574790521167911,3.8365995310385896,36,abnormal miniature inhibitory postsynaptic current frequency,brain
MP:0003634,0.0022081111406248195,1.2085723707210043,0.43464851147476846,1.9824962299672402,410,abnormal glial cell morphology,brain
MP:0003202,0.0024402938092442455,1.404066590563172,0.49603644280131554,2.312096738325028,239,abnormal neuron apoptosis,brain
MP:0000952,0.0024658684933503714,1.2854658385771192,0.45327165033033046,2.117660026823908,324,abnormal CNS glial cell morphology,brain
MP:0000968,0.002595217710681921,1.7924040067946816,0.6260585455306582,2.9587494680587048,97,abnormal sensory neuron innervation pattern,brain
MP:0000136,0.002907184946441654,1.7712432035141585,0.6052627705677378,2.9372236364605793,99,abnormal microglial cell morphology,brain
MP:0000937,0.003033027575183685,1.5299011328383383,0.5183706903668668,2.54143157530981,168,abnormal motor neuron morphology,brain
MP:0000920,0.004068779660762806,1.4818418169960363,0.4708499976064271,2.4928336363856456,176,abnormal myelination,brain
MP:0004191,0.007120053969202244,2.8236372747092746,0.7672029955905719,4.880071553827977,12,neuronal intranuclear inclusions,brain
MP:0014382,0.007120053969202244,2.8236372747092746,0.7672029955905719,4.880071553827977,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0002915,0.008050115466532658,1.5722891254327145,0.4093925744749076,2.7351856763905213,120,abnormal synaptic depression,brain
MP:0011003,0.008865001279990365,2.7365724403652365,0.6872262044769917,4.785918676253481,13,reduced AMPA-mediated synaptic currents,brain
MP:0014325,0.010831293327031309,2.65647627247945,0.6131468155640718,4.6998057293948285,14,abnormal oligodendrocyte progenitor morphology,brain
MP:0002916,0.013019183059110774,2.582314837255332,0.544156756074945,4.620472918435719,15,increased synaptic depression,brain
MP:0001038,0.013019183059110774,2.582314837255332,0.544156756074945,4.620472918435719,15,abnormal cholinergic neuron morphology,brain
MP:0000778,0.015392235670980976,1.247009592568462,0.23831069052774034,2.255708494609184,221,abnormal nervous system tract morphology,brain
MP:0008946,0.015810150303050347,0.951234888260176,0.17867857768994722,1.7237911988304049,525,abnormal neuron number,brain
MP:0008948,0.022609871559584122,0.9657921920000394,0.1355516343201928,1.796032749679886,441,decreased neuron number,brain
MP:0014376,0.023945726784586334,2.3307865281052536,0.3076422250521049,4.353930831158403,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0004770,0.038150117556692106,2.1299019060191187,0.11637010826258187,4.1434337037756555,23,abnormal synaptic vesicle recycling,brain
MP:0014383,0.038150117556692106,2.1299019060191187,0.11637010826258187,4.1434337037756555,23,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0001081,0.04005363562947232,1.2137776010551367,0.055115134712916625,2.3724400673973567,170,abnormal cranial ganglia morphology,brain
MP:0003203,0.04620325760866608,1.178156333959432,0.019838158862849786,2.336474509056014,176,increased neuron apoptosis,brain
MP:0000965,0.047324803383904795,0.8395369863239832,0.009912406148422814,1.6691615664995436,498,abnormal sensory neuron morphology,brain
MP:0020551,0.05526578039509374,1.9626338489575748,-0.044216169392009785,3.9694838673071593,27,abnormal postsynaptic density morphology,brain
MP:0002885,0.059951735598457,1.9248400207205885,-0.0806461656149855,3.9303262070561624,28,abnormal AMPA-mediated synaptic currents,brain
MP:0011448,0.06976702509216255,1.8532740476425698,-0.14976432199091994,3.8563124172760594,30,decreased dopaminergic neuron number,brain
MP:0014374,0.06976702509216255,1.8532740476425698,-0.14976432199091994,3.8563124172760594,30,abnormal miniature excitatory postsynaptic current frequency,brain
MP:0003648,0.09660245669231973,1.693941780164577,-0.30422807020507814,3.6921116305342325,35,abnormal radial glial cell morphology,brain
MP:0011270,0.10231604448790689,1.6649007201291646,-0.3324612013249775,3.6622626415833066,36,decreased excitatory postsynaptic current amplitude,brain
MP:0009937,0.11602843871849601,0.8063779541071234,-0.1992259807640291,1.811981888978276,339,abnormal neuron differentiation,brain
MP:0003861,0.13514155361325947,0.4788737831834844,-0.14930124207337536,1.1070488084403443,1315,abnormal nervous system development,brain
MP:0006277,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,abnormal parasympathetic nervous system physiology,brain
MP:0011452,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0004793,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,abnormal synaptic vesicle clustering,brain
MP:0014379,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,decreased excitatory postsynaptic current frequency,brain
