Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C178,LRBA PARP1 AC006538.2 CLU SLC11A2 ATP13A5 SLC39A14 TNFAIP3 ATP8A1 ATP10A SLC30A2 EHBP1 ABCG1 SLC35B3 ATP13A1 CD83 CD276 SLC19A2 SLC39A5 ARHGAP32 ATP2C1 ATP8A2 EPHB4 ATP2B1 MLLT11 SLC39A8 SLC24A1 SOD3 TFRC ABCA9 ATP7A SCAMP1 SLC39A9 SLC39A10 ITPR2 LGALS9 PIK3R1 AFF1 SLC30A8 XKRX BAX ABCB5 SH2B3 SPPL2C ATP8B1 ABCG5 MMAB FNDC3A SEC24A EHHADH GPR180 ABCA10 VPS41 EPHA1 SLC39A7 SLC20A2 DNM2 CASP8 SLC39A13 NFKB1 ABCG8 LYN PSEN1 KLK9 CCN6 SLC39A11 ITSN2 DSG2 SLC12A6 LEMD3 MALT1 FLT3 ADD3 RELA VPS13A NUMB SLC39A3 PTK7 LYST ABCC11 ATP9A SMIM1 ERBB2 HAND1 OSBPL11 CCDC50 AL669918.1 LACC1 ATP6V0A4 SNX31 DUOX2 CLCN7 PGPEP1 ATP13A4 S100A7A ABCC5 STXBP3 KIAA1109 EVI5 ATP13A3 SLC39A2 CHN2 MC3R SOS2 SLC31A2 APBB2 PHIP XKR9 CASP3 BET1L LINC01465 ATP8B4 IGF2R IL1B SORL1 CLYBL CNTN1 NBEAL1 IGF1R UBXN4 ABCB6 OSBPL8 EPS15 SEC24D TMEM30A TNFSF10 HM13 APOC2 PHF21A POLR3D MANBA ATP6V0A2 B2M ATP8B3 AKAP13 TBC1D30 WDR20 SLC39A1 TNFRSF1A HMOX1 CCL2 APOE PRKD1 ACACB CASP7 CCL4L2 SYT1 CSGALNACT2 IFNA1 ANXA5 PGAM4 ATP10D PLAUR ABCD4 TMEM138 CD55 CYB5R3 FLVCR1 ADAM10 APPL1 CEBPB MC1R VEGFA ACE FERMT2 ATP7B SPPL3 SLC39A6 TBC1D26 INSR,Ion transport by P-type ATPases,5.258283339621517e-15,0.2727272727272727,15.0,3,10,10,0.01764705882352941,0.058823529411764705,0.0,0.9235294117647059
C193,SPPL2C IGF2R PSEN1 HM13 DNM2 SPPL3 SYT1,membrane protein proteolysis,1.985533644246186e-06,0.06451612903225806,4.0,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C198,ANXA5 PGAM4 CLU CYB5R3 TNFRSF1A SMIM1,C198,,,,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C203,EHHADH APOE APOC2 CLYBL SLC31A2,C203,,,,0,1,1,0.0,0.2,0.0,0.8
C206,VPS41 VPS13A NBEAL1 XKRX XKR9,C206,,,,0,1,1,0.0,0.2,0.0,0.8
C179,LRBA ATP13A5 ATP8A1 ATP10A EHBP1 SLC35B3 ATP13A1 ARHGAP32 ATP2C1 ATP8A2 EPHB4 ATP2B1 SLC24A1 ATP7A SCAMP1 ITPR2 PIK3R1 AFF1 ATP8B1 MMAB FNDC3A SEC24A VPS41 DNM2 PSEN1 CCN6 ITSN2 DSG2 SLC12A6 LEMD3 FLT3 ADD3 VPS13A NUMB PTK7 LYST ATP9A HAND1 OSBPL11 CCDC50 ATP6V0A4 SNX31 CLCN7 PGPEP1 ATP13A4 STXBP3 KIAA1109 EVI5 ATP13A3 CHN2 MC3R SOS2 APBB2 PHIP LINC01465 ATP8B4 IGF2R SORL1 NBEAL1 UBXN4 OSBPL8 EPS15 SEC24D TMEM30A PHF21A MANBA ATP6V0A2 ATP8B3 AKAP13 TBC1D30 WDR20 PRKD1 SYT1 ATP10D ADAM10 APPL1 MC1R FERMT2 ATP7B SLC39A6 TBC1D26 INSR,Ion transport by P-type ATPases,1.3420244039766203e-19,0.2727272727272727,15.0,2,5,5,0.024390243902439025,0.06097560975609756,0.0,0.9146341463414634
C181,TNFSF10 PARP1 APOC2 CLU CCDC50 B2M TNFAIP3 TNFRSF1A HMOX1 CCL2 APOE DUOX2 CASP7 CASP8 CCL4L2 CSGALNACT2 IFNA1 NFKB1 CD83 CD276 ANXA5 KLK9 PLAUR CD55 SLC31A2 SOD3 MALT1 CASP3 BET1L CEBPB IL1B VEGFA RELA CNTN1 ACE LGALS9 BAX SH2B3 SMIM1,Legionellosis,4.0823011422865224e-07,0.10714285714285714,6.0,0,3,3,0.0,0.07692307692307693,0.0,0.9230769230769231
C184,HAND1 SLC11A2 ABCG5 AL669918.1 EHHADH ABCA10 ACACB PGPEP1 ABCG1 ABCC5 ABCG8 ABCD4 ABCA9 LINC01465 CLYBL ATP7B IGF1R ABCB6 ABCB5 ABCC11,ATPase-coupled transmembrane transporter activity,8.268462238927061e-20,0.11,11.0,1,0,0,0.05,0.0,0.0,0.95
C185,AC006538.2 SLC39A5 SLC30A2 SLC39A9 SLC39A2 SLC39A7 SLC39A11 SLC39A10 POLR3D SLC39A3 SLC30A8 SLC39A8 SLC39A14 S100A7A LACC1 SLC39A1 SLC39A13,transition metal ion transport,4.714491906700537e-27,0.13131313131313133,13.0,1,1,1,0.058823529411764705,0.058823529411764705,0.0,0.8823529411764706
C187,GPR180 PGAM4 SLC19A2 CLU SLC20A2 DSG2 CYB5R3 FLVCR1 XKRX TFRC XKR9 SMIM1,C187,,,,0,1,1,0.0,0.08333333333333333,0.0,0.9166666666666666
