,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0014345,2.936985103494031e-05,3.232246017029744,1.7160579464795715,4.748434087579916,13,abnormal neuron mitochondrial morphology,brain
MP:0009808,0.00064082760309483,2.538509577044686,1.0810410106730561,3.995978143416316,24,decreased oligodendrocyte number,brain
MP:0000954,0.012548900290733887,2.627027589611396,0.5644404605647848,4.6896147186580075,11,decreased oligodendrocyte progenitor number,brain
MP:0010050,0.012548900290733887,2.627027589611396,0.5644404605647848,4.6896147186580075,11,hypermyelination,brain
MP:0003243,0.018142960488883447,1.7160275231912596,0.2924993910121354,3.139555655370384,52,abnormal dopaminergic neuron morphology,brain
MP:0014325,0.02316879141203895,2.3645026610653694,0.3235184258853083,4.4054868962454306,14,abnormal oligodendrocyte progenitor morphology,brain
MP:0000953,0.02542086401984489,1.6204489806662714,0.1993761718863818,3.0415217894461613,57,abnormal oligodendrocyte morphology,brain
MP:0001038,0.02745299482009885,2.29034112848208,0.25453422637265133,4.326148030591508,15,abnormal cholinergic neuron morphology,brain
MP:0014062,0.04233588247075727,1.4684158480804204,0.05080302513924129,2.8860286710215997,66,nervous system inclusion bodies,brain
MP:0013438,0.047989886437509795,2.038812429791097,0.01803677427362871,4.059588085308565,19,dysmyelination,brain
MP:0004859,0.07539462343596377,1.282795091742992,-0.13123904554896382,2.6968292290349476,79,abnormal synaptic plasticity,brain
MP:0008571,0.11010874176222832,1.6328650453292415,-0.37023161307224717,3.63596170373073,28,abnormal synaptic bouton morphology,brain
MP:0011448,0.12612795514587719,1.5612988772303549,-0.43934704087225507,3.561944795332965,30,decreased dopaminergic neuron number,brain
MP:0000920,0.13454488089087258,0.8810919949082621,-0.2729365618894548,2.0351205517059787,176,abnormal myelination,brain
MP:0003203,0.13454488089087258,0.8810919949082621,-0.2729365618894548,2.0351205517059787,176,increased neuron apoptosis,brain
MP:0011270,0.1773886782860039,1.3729249644036035,-0.6220376981323414,3.3678876269395484,36,decreased excitatory postsynaptic current amplitude,brain
MP:0002752,0.19279854589812184,-0.6622736934527733,-1.6589625844770277,0.3344151975714811,1041,abnormal somatic nervous system morphology,brain
MP:0000965,0.1938540043659528,-1.3054024724080406,-3.2746293726551943,0.663824427839113,498,abnormal sensory neuron morphology,brain
