,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0010387,0.04740371800932601,2.057941045247837,0.02357340512165873,4.092308685374015,15,abnormal Bergmann glial cell morphology,brain
MP:0001038,0.04740371800932601,2.057941045247837,0.02357340512165873,4.092308685374015,15,abnormal cholinergic neuron morphology,brain
MP:0002882,0.061341001693766294,-0.6792669623064569,-1.3908211257439018,0.03228720113098815,1654,abnormal neuron morphology,brain
MP:0004769,0.06193466716212355,1.3506838574539586,-0.06743481502162685,2.768802529929544,59,abnormal synaptic vesicle morphology,brain
MP:0004811,0.06890722048058101,-1.8257999618957221,-3.7930610314653066,0.14146110767386255,658,abnormal neuron physiology,brain
MP:0014062,0.08739753711024979,1.2344754650085523,-0.1810419056802306,2.6499928356973355,66,nervous system inclusion bodies,brain
MP:0004858,0.09786789785862848,1.7009440746854558,-0.31309038054547234,3.714978529916384,21,abnormal nervous system regeneration,brain
MP:0008946,0.11273185723012127,-1.5922426416484292,-3.5598804660779755,0.37539518278111705,525,abnormal neuron number,brain
MP:0009808,0.12755227131043487,1.5610210801021918,-0.4467841464478046,3.568826306652188,24,decreased oligodendrocyte number,brain
MP:0003861,0.14122831736778024,-0.5693818919874811,-1.3279079500021556,0.1891441660271933,1315,abnormal nervous system development,brain
MP:0004183,0.15932204112528214,1.4382576798597615,-0.5647426517527698,3.441258011472293,27,abnormal sympathetic nervous system physiology,brain
MP:0008948,0.1593866447308422,-1.4129019076307259,-3.380895096226152,0.5550912809647004,441,decreased neuron number,brain
MP:0008571,0.1702786866873257,1.4004636533938832,-0.6011702232065845,3.402097529994351,28,abnormal synaptic bouton morphology,brain
MP:0002272,0.1844416946455797,-1.8810499172889905,-4.658915388960623,0.8968155543826422,351,abnormal nervous system electrophysiology,brain
MP:0009937,0.19286052163923517,-1.8456082067744983,-4.623543384370553,0.9323269708215562,339,abnormal neuron differentiation,brain
MP:0002110,0.19955985258573872,-1.8182093399376704,-4.596200123799756,0.9597814439244154,330,abnormal digit morphology,neg_ctrl
MP:0000965,0.2404019014424258,-0.8367363457976253,-2.2336674207665603,0.5601947291713096,498,abnormal sensory neuron morphology,brain
MP:0002752,0.24961584618717114,-0.47989339100659123,-1.2968721857331236,0.337085403719941,1041,abnormal somatic nervous system morphology,brain
MP:0003635,0.2519605798632567,0.3325625348255947,-0.23640606633037287,0.9015311359815623,1052,abnormal synaptic transmission,brain
MP:0000136,0.25559313744667367,0.816870366068855,-0.5914157087652872,2.225156440902997,99,abnormal microglial cell morphology,brain
MP:0021009,0.2622270003325401,0.32545030085567284,-0.24349663265639898,0.8943972343677447,1059,abnormal synaptic physiology,brain
MP:0003407,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,abnormal central nervous system regeneration,brain
MP:0020387,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,abnormal radial glial cell number,brain
MP:0014379,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,decreased excitatory postsynaptic current frequency,brain
MP:0004562,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0004793,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,abnormal synaptic vesicle clustering,brain
MP:0011452,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0010160,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,increased oligodendrocyte number,brain
MP:0005192,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,increased motor neuron number,brain
MP:0006277,0.2691084030703026,1.6002517764846242,-1.237848283585424,4.438351836554673,11,abnormal parasympathetic nervous system physiology,brain
