,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0002882,7.765047049154368e-15,1.3046195031860552,0.9755897534312242,1.6336492529408861,1654,abnormal neuron morphology,brain
MP:0004811,1.2929788124599514e-08,1.3096735585919994,0.8583077357567719,1.761039381427227,658,abnormal neuron physiology,brain
MP:0021009,3.713573547938575e-08,1.124231564804571,0.7238918012077837,1.5245713284013584,1059,abnormal synaptic physiology,brain
MP:0003203,5.012972724753037e-08,1.8212186230551168,1.1663623873526583,2.4760748587575754,176,increased neuron apoptosis,brain
MP:0002206,6.387838215214817e-08,1.1380825006579194,0.7255880921034022,1.5505769092124364,966,abnormal CNS synaptic transmission,brain
MP:0002915,1.0909749965192805e-07,1.9834344943159383,1.251453993729184,2.7154149949026927,120,abnormal synaptic depression,brain
MP:0003635,1.4632815350034393e-07,1.0891314013642184,0.6830805651332228,1.495182237595214,1052,abnormal synaptic transmission,brain
MP:0002916,7.502382161412494e-07,3.214481155701958,1.9411560861050663,4.48780622529885,15,increased synaptic depression,brain
MP:0004494,7.502382161412494e-07,3.214481155701958,1.9411560861050663,4.48780622529885,15,abnormal synaptic glutamate release,brain
MP:0002910,1.1026333485004413e-06,1.8104495621358367,1.082177567402855,2.5387215568688184,141,abnormal excitatory postsynaptic currents,brain
MP:0009937,1.299945930014774e-06,1.4167771377005245,0.843023291993242,1.9905309834078069,339,abnormal neuron differentiation,brain
MP:0009939,4.502127721300786e-06,1.8178283611983534,1.0410511230372235,2.5946055993594834,122,abnormal hippocampus neuron morphology,brain
MP:0003202,6.443520614095182e-06,1.4960665284959695,0.846088826647493,2.146044230344446,239,abnormal neuron apoptosis,brain
MP:0004753,1.1613921910697558e-05,1.7339065037318484,0.958851234305407,2.5089617731582896,132,abnormal miniature excitatory postsynaptic currents,brain
MP:0003634,3.089768767979665e-05,1.2158517622397227,0.6439366501969626,1.7877668742824828,410,abnormal glial cell morphology,brain
MP:0004792,4.016371323327605e-05,2.1619625653678387,1.1301028889553357,3.1938222417803415,50,abnormal synaptic vesicle number,brain
MP:0004859,4.326900342286509e-05,1.9135654600232401,0.9964095126150526,2.8307214074314277,79,abnormal synaptic plasticity,brain
MP:0000952,5.0664968281735446e-05,1.2798911457776807,0.660886343459804,1.8988959480955574,324,abnormal CNS glial cell morphology,brain
MP:0002945,5.4520823803939974e-05,1.8867894252826627,0.9703785134668225,2.803200337098503,81,abnormal inhibitory postsynaptic currents,brain
MP:0004793,8.23615871685958e-05,3.09152589547554,1.5526309163007377,4.630420874650342,11,abnormal synaptic vesicle clustering,brain
MP:0002272,0.00015022248037119973,1.1956735907323193,0.5774562892870451,1.8138908921775934,351,abnormal nervous system electrophysiology,brain
MP:0004769,0.0001502817082772296,1.9827863717601781,0.9575697003055292,3.008003043214827,59,abnormal synaptic vesicle morphology,brain
MP:0000937,0.00016900216973160105,1.4788685611053403,0.708258804216137,2.2494783179945435,168,abnormal motor neuron morphology,brain
MP:0006009,0.0002574651059242614,1.550427561030716,0.7189591903835452,2.381895931677887,134,abnormal neuronal migration,brain
MP:0002948,0.0003580912759023774,2.7235862810403564,1.227970730251966,4.219201831828746,15,abnormal neuron specification,brain
MP:0011723,0.0004374103222641236,1.8307518340068958,0.8103365205571509,2.851167147456641,68,ectopic neuron,brain
MP:0008948,0.0005065750879898246,1.050897997178307,0.4585566219935159,1.643239372363098,441,decreased neuron number,brain
MP:0000940,0.0006492255631506968,2.0604041717387744,0.8762055082481981,3.244602835229351,41,abnormal motor neuron innervation pattern,brain
MP:0000939,0.0009670410457611731,1.7125378103037594,0.6953955873204314,2.7296800332870874,76,decreased motor neuron number,brain
MP:0003861,0.0010208164411047405,0.7113041039464356,0.2868758604111992,1.135732347481672,1315,abnormal nervous system development,brain
MP:0008946,0.001022750356156979,0.9551361980774331,0.3851231602965034,1.525149235858363,525,abnormal neuron number,brain
MP:0014371,0.0010809947807356194,2.4551074139721134,0.982919500129023,3.927295327815204,19,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0003224,0.0015261111757626914,0.9971723770274128,0.380571681089637,1.6137730729651887,424,neuron degeneration,brain
MP:0014551,0.001703397587758188,2.34377432130752,0.8796871814432907,3.807861461171749,21,impaired neuronal migration,brain
MP:0000778,0.002323348323179541,1.1914231121537036,0.4246566904281044,1.9581895338793027,221,abnormal nervous system tract morphology,brain
MP:0004770,0.002552458874569095,2.2435833936478,0.7860869982442613,3.701079789051338,23,abnormal synaptic vesicle recycling,brain
MP:0014383,0.002552458874569095,2.2435833936478,0.7860869982442613,3.701079789051338,23,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0001900,0.0031855763462727417,1.7654652286953674,0.5921970072027947,2.9387334501879403,54,impaired synaptic plasticity,brain
MP:0021010,0.0038796692355152038,1.7268912936528054,0.5548349916956232,2.8989475956099877,56,impaired synaptic physiology,brain
MP:0002885,0.005916521548069977,2.0297405700525015,0.5843625559103003,3.4751185841947025,28,abnormal AMPA-mediated synaptic currents,brain
MP:0002912,0.007286167617204028,1.3825238206980028,0.37275176323316406,2.392295878162842,104,abnormal excitatory postsynaptic potential,brain
MP:0014374,0.007849918903539163,1.9555250883572057,0.5138024494049649,3.3972477273094466,30,abnormal miniature excitatory postsynaptic current frequency,brain
MP:0008235,0.01016458103246922,1.8864246957691346,0.44787756086284514,3.324971830675424,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0003648,0.014405264910252135,1.7909532126335446,0.35645779320599136,3.2254486320610978,35,abnormal radial glial cell morphology,brain
MP:0004100,0.016034127517709117,1.76104647592431,0.3277449168039577,3.1943480350446625,36,abnormal spinal cord interneuron morphology,brain
MP:0002913,0.016034127517709117,1.76104647592431,0.3277449168039577,3.1943480350446625,36,abnormal PNS synaptic transmission,brain
MP:0014381,0.016034127517709117,1.76104647592431,0.3277449168039577,3.1943480350446625,36,abnormal miniature inhibitory postsynaptic current frequency,brain
MP:0000920,0.019844490734838148,1.070725866261716,0.16976571979953814,1.971686012723894,176,abnormal myelination,brain
MP:0014375,0.02956140040999196,2.287659442777369,0.22704395464855454,4.348274930906184,11,increased miniature excitatory postsynaptic current frequency,brain
MP:0014379,0.02956140040999196,2.287659442777369,0.22704395464855454,4.348274930906184,11,decreased excitatory postsynaptic current frequency,brain
MP:0006277,0.02956140040999196,2.287659442777369,0.22704395464855454,4.348274930906184,11,abnormal parasympathetic nervous system physiology,brain
MP:0003407,0.02956140040999196,2.287659442777369,0.22704395464855454,4.348274930906184,11,abnormal central nervous system regeneration,brain
MP:0000938,0.03318976485849891,1.5493070896514958,0.12353267882190888,2.9750815004810827,44,motor neuron degeneration,brain
MP:0006276,0.03318976485849891,1.5493070896514958,0.12353267882190888,2.9750815004810827,44,abnormal autonomic nervous system physiology,brain
MP:0004101,0.03318976485849891,1.5493070896514958,0.12353267882190888,2.9750815004810827,44,abnormal brain interneuron morphology,brain
MP:0002110,0.04678551464854229,0.7738104523422518,0.01100359168559173,1.5366173129989118,330,abnormal digit morphology,neg_ctrl
MP:0000136,0.055716824254612586,1.1305176424923236,-0.02760639907422413,2.288641684058871,99,abnormal microglial cell morphology,brain
MP:0020338,0.06008971410934762,1.950972360307226,-0.08283693948959359,3.9847816601040456,15,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0001038,0.06008971410934762,1.950972360307226,-0.08283693948959359,3.9847816601040456,15,abnormal cholinergic neuron morphology,brain
MP:0009435,0.06911072271093752,1.3160928395692792,-0.10300893366647612,2.7351946128050346,55,abnormal miniature inhibitory postsynaptic currents,brain
MP:0011267,0.06911072271093752,1.3160928395692792,-0.10300893366647612,2.7351946128050346,55,abnormal excitatory postsynaptic current amplitude,brain
MP:0004297,0.06912242707328309,1.8819257701449636,-0.1473814066950503,3.9112329469849776,16,abnormal proprioceptive neuron morphology,brain
MP:0014385,0.06912242707328309,1.8819257701449636,-0.1473814066950503,3.9112329469849776,16,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0003240,0.06912242707328309,1.8819257701449636,-0.1473814066950503,3.9112329469849776,16,loss of hippocampal neurons,brain
MP:0011731,0.07863617066357335,1.817333527446232,-0.20802608275668266,3.842693137649147,17,decreased myelin sheath thickness,brain
MP:0013438,0.09895429334840737,1.6994430400087328,-0.3193201396267322,3.718206219644198,19,dysmyelination,brain
MP:0014376,0.09895429334840737,1.6994430400087328,-0.3193201396267322,3.718206219644198,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0003690,0.10424829053143608,0.9576957255701881,-0.19769741457479317,2.113088865715169,117,abnormal glial cell physiology,brain
MP:0003691,0.10858115433860445,1.1587657806391771,-0.25662413071404755,2.574155691992402,64,abnormal microglial cell physiology,brain
MP:0011269,0.10968607306747222,1.6453220885178812,-0.37065718985005836,3.6613013668858208,20,increased excitatory postsynaptic current amplitude,brain
MP:0014062,0.11846604443061375,1.1269093643302028,-0.28779640164496123,2.5416151303053667,66,nervous system inclusion bodies,brain
MP:0004858,0.12075404861515725,1.5939750610226628,-0.4194954154781563,3.607445537523482,21,abnormal nervous system regeneration,brain
MP:0014377,0.12075404861515725,1.5939750610226628,-0.4194954154781563,3.607445537523482,21,abnormal excitatory postsynaptic current frequency,brain
MP:0002888,0.14377245954552853,1.4985574063404865,-0.5105723071097903,3.5076871197907633,23,abnormal NMDA-mediated synaptic currents,brain
MP:0008917,0.14377245954552853,1.4985574063404865,-0.5105723071097903,3.5076871197907633,23,abnormal oligodendrocyte physiology,brain
MP:0020337,0.14377245954552853,1.4985574063404865,-0.5105723071097903,3.5076871197907633,23,abnormal pyramidal neuron dendrite morphology,brain
MP:0003871,0.14477421097430132,1.0514165973318352,-0.3617511146504844,2.464584309314155,71,abnormal myelin sheath morphology,brain
MP:0009808,0.15566435959048466,1.4540519019988487,-0.5531875955978962,3.4612913995955936,24,decreased oligodendrocyte number,brain
MP:0014380,0.15566435959048466,1.4540519019988487,-0.5531875955978962,3.4612913995955936,24,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0000811,0.18008048790400955,1.3705628008528787,-0.6333455870250648,3.3744711887308223,26,hippocampal neuron degeneration,brain
MP:0004183,0.1925565747173339,1.3312883372628637,-0.6711449079312808,3.333721582457008,27,abnormal sympathetic nervous system physiology,brain
MP:0008571,0.20518191143140863,1.2934942559540161,-0.7075721469911982,3.2945606588992304,28,abnormal synaptic bouton morphology,brain
MP:0006092,0.2179363053808938,1.257072855567566,-0.7427235004048396,3.2568692115399718,29,abnormal olfactory sensory neuron morphology,brain
MP:0000921,0.2351270849117828,0.8538978302468543,-0.5557480422924657,2.2635437027861744,86,demyelination,brain
MP:0010762,0.2830316071456258,1.0925009798439067,-0.9020913108390114,3.087093270526825,34,abnormal microglial cell activation,brain
MP:0010160,0.3021673574582492,1.4938713181772503,-1.3438329818070818,4.331575618161582,11,increased oligodendrocyte number,brain
MP:0011452,0.3021673574582492,1.4938713181772503,-1.3438329818070818,4.331575618161582,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0020387,0.3021673574582492,1.4938713181772503,-1.3438329818070818,4.331575618161582,11,abnormal radial glial cell number,brain
MP:0010050,0.3021673574582492,1.4938713181772503,-1.3438329818070818,4.331575618161582,11,hypermyelination,brain
