,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0011723,0.0009352002799917094,1.9777910068883555,0.8064358212737661,3.149146192502945,68,ectopic neuron,brain
MP:0008947,0.0038197313853837434,1.7203412614589233,0.554706040877117,2.8859764820407294,87,increased neuron number,brain
MP:0012205,0.01174095430392354,2.6418975555271427,0.5869923236681229,4.696802787386162,12,abnormal neuronal stem cell self-renewal,brain
MP:0012203,0.01174095430392354,2.6418975555271427,0.5869923236681229,4.696802787386162,12,abnormal neuronal stem cell morphology,brain
MP:0004494,0.020875678197192993,2.400574946409998,0.3639596338046518,4.4371902590153445,15,abnormal synaptic glutamate release,brain
MP:0010387,0.020875678197192993,2.400574946409998,0.3639596338046518,4.4371902590153445,15,abnormal Bergmann glial cell morphology,brain
MP:0012204,0.02452892376028071,2.3315285517608864,0.29940914545317954,4.363647958068594,16,abnormal neuronal stem cell physiology,brain
MP:0000778,0.038751727870746294,1.060210839399522,0.054810483295957724,2.0656111955030863,221,abnormal nervous system tract morphology,brain
MP:0020448,0.04196562441660218,2.094925652396121,0.07611557861389251,4.11373572617835,20,increased microglial cell activation,brain
MP:0008946,0.05271828146189092,0.7590801461640506,-0.008911433417045478,1.5270717257451467,525,abnormal neuron number,brain
MP:0002110,0.05521225452895839,0.8820762699263405,-0.019674083856433655,1.7838266237091145,330,abnormal digit morphology,neg_ctrl
MP:0004980,0.05772180805039507,1.948161557135771,-0.06380858887102692,3.960131703142569,23,increased neuronal precursor cell number,brain
MP:0009937,0.06329271523005672,0.8542704900287568,-0.04730330253416648,1.75584428259168,339,abnormal neuron differentiation,brain
MP:0000968,0.10058096942876876,1.1828566831953466,-0.22901599964941477,2.594729366040108,97,abnormal sensory neuron innervation pattern,brain
MP:0003861,0.1140186018258484,0.4659402261814094,-0.1119099510243664,1.0437904033871852,1315,abnormal nervous system development,brain
MP:0000965,0.12320632559262724,0.6491970506946156,-0.17625918911209748,1.4746532905013288,498,abnormal sensory neuron morphology,brain
MP:0010762,0.13023798486041224,1.5421072842854624,-0.45534611144563897,3.5395606800165638,34,abnormal microglial cell activation,brain
MP:0003648,0.13768801290549335,1.5122007434883624,-0.484395439783337,3.508796926760062,35,abnormal radial glial cell morphology,brain
MP:0000966,0.14573918427313823,0.8567477759284614,-0.29753832106964717,2.01103387292657,201,decreased sensory neuron number,brain
MP:0020387,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,abnormal radial glial cell number,brain
MP:0004562,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0004793,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,abnormal synaptic vesicle clustering,brain
MP:0014379,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,decreased excitatory postsynaptic current frequency,brain
MP:0005192,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,increased motor neuron number,brain
MP:0014375,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,increased miniature excitatory postsynaptic current frequency,brain
MP:0011452,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0010050,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,hypermyelination,brain
MP:0010160,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,increased oligodendrocyte number,brain
MP:0003407,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,abnormal central nervous system regeneration,brain
MP:0006277,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,abnormal parasympathetic nervous system physiology,brain
MP:0003247,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,abnormal glutaminergic neuron morphology,brain
MP:0021105,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,abnormal ventral interneuron 3 morphology,brain
MP:0000954,0.18045544190304508,1.9405198758306819,-0.8991692103967135,4.780208962058078,11,decreased oligodendrocyte progenitor number,brain
MP:0009939,0.18728229733093626,0.9478970589433207,-0.4609892028399183,2.3567833207265596,122,abnormal hippocampus neuron morphology,brain
MP:0001025,0.19999135549351166,1.853454984271698,-0.981105326724939,4.688015295268335,12,abnormal sympathetic neuron morphology,brain
MP:0014382,0.19999135549351166,1.853454984271698,-0.981105326724939,4.688015295268335,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0003246,0.19999135549351166,1.853454984271698,-0.981105326724939,4.688015295268335,12,loss of GABAergic neurons,brain
MP:0001045,0.19999135549351166,1.853454984271698,-0.981105326724939,4.688015295268335,12,abnormal enteric ganglia morphology,brain
MP:0020393,0.19999135549351166,1.853454984271698,-0.981105326724939,4.688015295268335,12,increased neuronal precursor proliferation,brain
MP:0004191,0.19999135549351166,1.853454984271698,-0.981105326724939,4.688015295268335,12,neuronal intranuclear inclusions,brain
MP:0008948,0.20488239831326593,0.5821994114635949,-0.3178815757042839,1.4822803986314737,441,decreased neuron number,brain
MP:0011451,0.21941814140322113,1.7733587591648448,-1.0568545599419754,4.6035720782716645,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0011003,0.21941814140322113,1.7733587591648448,-1.0568545599419754,4.6035720782716645,13,reduced AMPA-mediated synaptic currents,brain
MP:0014345,0.21941814140322113,1.7733587591648448,-1.0568545599419754,4.6035720782716645,13,abnormal neuron mitochondrial morphology,brain
MP:0014325,0.23868806821822552,1.6991972667135382,-1.1272847385460008,4.525679271973077,14,abnormal oligodendrocyte progenitor morphology,brain
MP:0010170,0.23868806821822552,1.6991972667135382,-1.1272847385460008,4.525679271973077,14,abnormal glial cell apoptosis,brain
MP:0009823,0.23868806821822552,1.6991972667135382,-1.1272847385460008,4.525679271973077,14,abnormal sphingomyelin level,brain
MP:0010149,0.23868806821822552,1.6991972667135382,-1.1272847385460008,4.525679271973077,14,abnormal synaptic dopamine release,brain
