,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0006069,0.009464713466931637,0.9542129463366162,0.23345371908438273,1.6749721735888499,454,abnormal retina neuronal layer morphology,brain
MP:0011452,0.01205673209546481,2.642060334875029,0.5793694851878195,4.704751184562238,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0014385,0.030953531797941615,2.236327467641372,0.2049129434465904,4.267741991836154,16,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0003691,0.03626427292132045,1.5154172234596484,0.09696854682589051,2.933865900093406,64,abnormal microglial cell physiology,brain
MP:0020448,0.052122908511824946,1.9997244306444024,-0.018376112360913854,4.017824973649718,20,increased microglial cell activation,brain
MP:0014380,0.07773384013738228,1.8084548890322267,-0.20091509962491783,3.8178248776893713,24,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0000921,0.09305716939671681,1.2105528399326744,-0.20216423421069019,2.623269914076039,86,demyelination,brain
MP:0008236,0.130593270555877,1.5423765792663087,-0.45727251674481684,3.542025675277434,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0010762,0.15553226939648304,1.4469055803563293,-0.549830695667602,3.4436418563802604,34,abnormal microglial cell activation,brain
MP:0003648,0.16407359732947224,1.416999005090295,-0.5788797504811751,3.412877760661765,35,abnormal radial glial cell morphology,brain
MP:0003224,0.1972200509314479,-1.8281427585665284,-4.6067855282467995,0.9505000111137432,424,neuron degeneration,brain
MP:0010050,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,hypermyelination,brain
MP:0014379,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,decreased excitatory postsynaptic current frequency,brain
MP:0003247,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,abnormal glutaminergic neuron morphology,brain
MP:0003407,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,abnormal central nervous system regeneration,brain
MP:0004562,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0010160,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,increased oligodendrocyte number,brain
MP:0005192,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,increased motor neuron number,brain
MP:0006277,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,abnormal parasympathetic nervous system physiology,brain
MP:0014375,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,increased miniature excitatory postsynaptic current frequency,brain
MP:0004793,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,abnormal synaptic vesicle clustering,brain
MP:0021105,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,abnormal ventral interneuron 3 morphology,brain
MP:0020387,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,abnormal radial glial cell number,brain
MP:0000954,0.20252897099622635,1.8460587566917903,-0.993133817665921,4.685251331049502,11,decreased oligodendrocyte progenitor number,brain
MP:0003690,0.21304724312183432,0.8947696328033761,-0.5135777012769769,2.303116966883729,117,abnormal glial cell physiology,brain
MP:0003634,0.22253533182063312,0.5593559890729765,-0.3394018938683335,1.4581138720142865,410,abnormal glial cell morphology,brain
MP:0003246,0.2238043122534118,1.7589938307450144,-1.0750690698520216,4.593056731342051,12,loss of GABAergic neurons,brain
MP:0012203,0.2238043122534118,1.7589938307450144,-1.0750690698520216,4.593056731342051,12,abnormal neuronal stem cell morphology,brain
MP:0001025,0.2238043122534118,1.7589938307450144,-1.0750690698520216,4.593056731342051,12,abnormal sympathetic neuron morphology,brain
MP:0001045,0.2238043122534118,1.7589938307450144,-1.0750690698520216,4.593056731342051,12,abnormal enteric ganglia morphology,brain
MP:0004191,0.2238043122534118,1.7589938307450144,-1.0750690698520216,4.593056731342051,12,neuronal intranuclear inclusions,brain
MP:0012205,0.2238043122534118,1.7589938307450144,-1.0750690698520216,4.593056731342051,12,abnormal neuronal stem cell self-renewal,brain
MP:0020393,0.2238043122534118,1.7589938307450144,-1.0750690698520216,4.593056731342051,12,increased neuronal precursor proliferation,brain
MP:0014382,0.2238043122534118,1.7589938307450144,-1.0750690698520216,4.593056731342051,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0011451,0.24488398271039913,1.6788975712466865,-1.1508175733441823,4.508612715837556,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0014345,0.24488398271039913,1.6788975712466865,-1.1508175733441823,4.508612715837556,13,abnormal neuron mitochondrial morphology,brain
MP:0011003,0.24488398271039913,1.6788975712466865,-1.1508175733441823,4.508612715837556,13,reduced AMPA-mediated synaptic currents,brain
MP:0002272,0.24879530866908206,-1.6352061234712938,-4.414187787088906,1.143775540146319,351,abnormal nervous system electrophysiology,brain
MP:0000952,0.2655202668989375,0.5686953230440039,-0.43236816577883963,1.5697588118668475,324,abnormal CNS glial cell morphology,brain
MP:0010170,0.2657227793070607,1.604736044400223,-1.221247128576468,4.4307192173769145,14,abnormal glial cell apoptosis,brain
MP:0014325,0.2657227793070607,1.604736044400223,-1.221247128576468,4.4307192173769145,14,abnormal oligodendrocyte progenitor morphology,brain
MP:0010149,0.2657227793070607,1.604736044400223,-1.221247128576468,4.4307192173769145,14,abnormal synaptic dopamine release,brain
MP:0009823,0.2657227793070607,1.604736044400223,-1.221247128576468,4.4307192173769145,14,abnormal sphingomyelin level,brain
MP:0004494,0.2862874811742748,1.53568961535227,-1.2870551913766999,4.35843442208124,15,abnormal synaptic glutamate release,brain
MP:0020338,0.2862874811742748,1.53568961535227,-1.2870551913766999,4.35843442208124,15,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0010387,0.2862874811742748,1.53568961535227,-1.2870551913766999,4.35843442208124,15,abnormal Bergmann glial cell morphology,brain
MP:0001038,0.2862874811742748,1.53568961535227,-1.2870551913766999,4.35843442208124,15,abnormal cholinergic neuron morphology,brain
MP:0002916,0.2862874811742748,1.53568961535227,-1.2870551913766999,4.35843442208124,15,increased synaptic depression,brain
MP:0002948,0.2862874811742748,1.53568961535227,-1.2870551913766999,4.35843442208124,15,abnormal neuron specification,brain
MP:0002917,0.2862874811742748,1.53568961535227,-1.2870551913766999,4.35843442208124,15,decreased synaptic depression,brain
MP:0004792,0.30004538442336126,1.050734704748285,-0.9364606073768231,3.0379300168733927,50,abnormal synaptic vesicle number,brain
MP:0012204,0.3065540318322669,1.4710975337851302,-1.3488106520457275,4.291005719615988,16,abnormal neuronal stem cell physiology,brain
MP:0004297,0.3065540318322669,1.4710975337851302,-1.3488106520457275,4.291005719615988,16,abnormal proprioceptive neuron morphology,brain
MP:0011827,0.3065540318322669,1.4710975337851302,-1.3488106520457275,4.291005719615988,16,impaired neuron differentiation,brain
MP:0003240,0.3065540318322669,1.4710975337851302,-1.3488106520457275,4.291005719615988,16,loss of hippocampal neurons,brain
MP:0011731,0.3265054312930217,1.4104193486702545,-1.406983564859674,4.227822262200183,17,decreased myelin sheath thickness,brain
MP:0001900,0.33733354995030007,0.9720484394535358,-1.013657603519126,2.9577544824261977,54,impaired synaptic plasticity,brain
MP:0003244,0.34613014192231306,1.3532073686626855,-1.4619667647069763,4.168381502032347,18,loss of dopaminergic neurons,brain
MP:0003241,0.34613014192231306,1.3532073686626855,-1.4619667647069763,4.168381502032347,18,loss of cortex neurons,brain
MP:0009435,0.34665130098062336,0.9533026367781492,-1.032065407531249,2.9386706810875474,55,abnormal miniature inhibitory postsynaptic currents,brain
MP:0021010,0.35596101240641465,0.9348998255661272,-1.050142456591315,2.9199421077235694,56,impaired synaptic physiology,brain
MP:0014371,0.36542087116645994,1.2990865783552987,-1.5140918867414705,4.112265043452068,19,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0021101,0.36542087116645994,1.2990865783552987,-1.5140918867414705,4.112265043452068,19,abnormal ventral interneuron morphology,brain
MP:0013438,0.36542087116645994,1.2990865783552987,-1.5140918867414705,4.112265043452068,19,dysmyelination,brain
MP:0014376,0.36542087116645994,1.2990865783552987,-1.5140918867414705,4.112265043452068,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0004769,0.38381416108765054,0.8816289653340963,-1.1025031466888322,2.865761077357025,59,abnormal synaptic vesicle morphology,brain
MP:0011269,0.3843736340936367,1.2477397120608433,-1.563641440566684,4.059120864688371,20,increased excitatory postsynaptic current amplitude,brain
MP:0014551,0.40298702597124303,1.1988959731144035,-1.610858049188936,4.008649995417743,21,impaired neuronal migration,brain
MP:0020394,0.40298702597124303,1.1988959731144035,-1.610858049188936,4.008649995417743,21,decreased neuronal precursor proliferation,brain
MP:0004858,0.40298702597124303,1.1988959731144035,-1.610858049188936,4.008649995417743,21,abnormal nervous system regeneration,brain
MP:0014377,0.40298702597124303,1.1988959731144035,-1.610858049188936,4.008649995417743,21,abnormal excitatory postsynaptic current frequency,brain
MP:0000778,0.4112616982143197,-1.1655173547419455,-3.945656820874749,1.614622111390858,221,abnormal nervous system tract morphology,brain
MP:0014489,0.4212616540649712,1.1523223798320945,-1.6559516151592617,3.9605963748234507,22,abnormal cochlear sensory neuron innervation pattern,brain
MP:0004980,0.4391996912233471,1.1078170367431248,-1.6991049475880886,3.9147390210743382,23,increased neuronal precursor cell number,brain
MP:0008917,0.4391996912233471,1.1078170367431248,-1.6991049475880886,3.9147390210743382,23,abnormal oligodendrocyte physiology,brain
MP:0004770,0.4391996912233471,1.1078170367431248,-1.6991049475880886,3.9147390210743382,23,abnormal synaptic vesicle recycling,brain
MP:0002888,0.4391996912233471,1.1078170367431248,-1.6991049475880886,3.9147390210743382,23,abnormal NMDA-mediated synaptic currents,brain
MP:0020337,0.4391996912233471,1.1078170367431248,-1.6991049475880886,3.9147390210743382,23,abnormal pyramidal neuron dendrite morphology,brain
MP:0014383,0.4391996912233471,1.1078170367431248,-1.6991049475880886,3.9147390210743382,23,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0014062,0.4480619172629714,0.7673088569643731,-1.2150250284651554,2.7496427423939016,66,nervous system inclusion bodies,brain
MP:0009808,0.4568045233734336,1.0652038389351652,-1.7404782301206194,3.87088590799095,24,decreased oligodendrocyte number,brain
MP:0003424,0.4568045233734336,1.0652038389351652,-1.7404782301206194,3.87088590799095,24,premature neuronal precursor differentiation,brain
MP:0000937,0.4638772311924728,0.524963977817201,-0.879735317935948,1.92966327357035,168,abnormal motor neuron morphology,brain
MP:0010281,0.4661582152341569,0.7368960960833331,-1.2449927744865537,2.71878496665322,68,increased nervous system tumor incidence,brain
MP:0011723,0.4661582152341569,0.7368960960833331,-1.2449927744865537,2.71878496665322,68,ectopic neuron,brain
MP:0001046,0.4740804699703238,1.0243282581544157,-1.7802126048540066,3.828869121162838,25,abnormal enteric neuron morphology,brain
