,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0014062,6.396212975872564e-07,2.159124731103949,1.3091686198608397,3.0090808423470587,66,nervous system inclusion bodies,brain
MP:0009823,1.497387762049322e-06,3.151144949236423,1.8675488171967864,4.43474108127606,14,abnormal sphingomyelin level,brain
MP:0003224,2.1905574594893815e-06,1.251938769981722,0.7337222524736365,1.7701552874898074,424,neuron degeneration,brain
MP:0002882,1.29955796620475e-05,0.7858972369516426,0.4326250195385364,1.1391694543647488,1654,abnormal neuron morphology,brain
MP:0004191,0.00026454087410458983,2.8364461054923007,1.3124043395635858,4.360487871421015,12,neuronal intranuclear inclusions,brain
MP:0011731,0.0013004970011538744,2.430711999399998,0.9492752871060934,3.912148711693902,17,decreased myelin sheath thickness,brain
MP:0003244,0.0016786017161925266,2.3661196699813196,0.8900950545920947,3.8421442853705443,18,loss of dopaminergic neurons,brain
MP:0000952,0.0019113758687023038,1.0199755950926956,0.3758618125154375,1.6640893776699537,324,abnormal CNS glial cell morphology,brain
MP:0013438,0.002131362720090706,2.3054412369882913,0.8342085341203178,3.7766739398562645,19,dysmyelination,brain
MP:0014377,0.0032909637893705525,2.1941079708371714,0.7309813305527348,3.657234611121608,21,abnormal excitatory postsynaptic current frequency,brain
MP:0008917,0.004837594007812699,2.0939168696536044,0.6373853200192663,3.5504484192879424,23,abnormal oligodendrocyte physiology,brain
MP:0020337,0.004837594007812699,2.0939168696536044,0.6373853200192663,3.5504484192879424,23,abnormal pyramidal neuron dendrite morphology,brain
MP:0003635,0.004852328213519377,0.6394095226212428,0.1944811229816107,1.0843379222608749,1052,abnormal synaptic transmission,brain
MP:0003634,0.005204306338591529,0.8758314205541051,0.2614679379064515,1.4901949032017587,410,abnormal glial cell morphology,brain
MP:0021009,0.005348452538904806,0.6322379098559878,0.18733770482206413,1.0771381148899115,1059,abnormal synaptic physiology,brain
MP:0003243,0.005696482815858764,1.6551736119553961,0.4818053649286018,2.8285418589821907,52,abnormal dopaminergic neuron morphology,brain
MP:0009808,0.005773114811073554,2.0473430283600074,0.5936686080452493,3.5010174486747654,24,decreased oligodendrocyte number,brain
MP:0001081,0.006432802898655546,1.1479775802224044,0.3222501581329845,1.9737050023118243,170,abnormal cranial ganglia morphology,brain
