,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0004753,1.1457628053581091e-15,2.2540609058462824,1.7025253253917803,2.8055964863007845,135,abnormal miniature excitatory postsynaptic currents,brain
MP:0002882,1.0482142208903625e-14,1.1578933367399316,0.8644301287663001,1.451356544713563,1681,abnormal neuron morphology,brain
MP:0021009,1.0274381837945268e-12,1.2124099177224625,0.8789802844763459,1.5458395509685792,1090,abnormal synaptic physiology,brain
MP:0003635,4.1265760207415325e-12,1.1903070347670468,0.8537955875972305,1.526818481936863,1083,abnormal synaptic transmission,brain
MP:0002206,1.6248772492563182e-11,1.1923604995156012,0.8454357884432389,1.5392852105879635,995,abnormal CNS synaptic transmission,brain
MP:0002272,2.3973999266158225e-10,1.5151757938127002,1.0462859661788713,1.984065621446529,358,abnormal nervous system electrophysiology,brain
MP:0002910,3.333814109156841e-10,1.9380118042838639,1.3333969875962843,2.5426266209714434,142,abnormal excitatory postsynaptic currents,brain
MP:0004811,1.3077278842753664e-09,1.2389765232090362,0.8386845046218041,1.6392685417962682,663,abnormal neuron physiology,brain
MP:0004770,3.1651054439366183e-09,3.0175925569502047,2.019014983680189,4.01617013022022,23,abnormal synaptic vesicle recycling,brain
MP:0000952,4.678685967565997e-09,1.4699219543142767,0.9781349382768459,1.9617089703517077,334,abnormal CNS glial cell morphology,brain
MP:0002916,2.2626333286210835e-08,3.2833424785293666,2.132265187278355,4.434419769780378,15,increased synaptic depression,brain
MP:0002945,3.4680599195469025e-08,2.08285479164131,1.3427674497024729,2.8229421335801472,82,abnormal inhibitory postsynaptic currents,brain
MP:0003634,1.4076492947365186e-07,1.2827479335944432,0.8051602279150117,1.7603356392738747,421,abnormal glial cell morphology,brain
MP:0004792,1.941704700826664e-07,2.2861425513339437,1.425258732370191,3.1470263702976964,51,abnormal synaptic vesicle number,brain
MP:0000937,2.1742752327213487e-07,1.6503463496521622,1.0263583977278337,2.2743343015764905,169,abnormal motor neuron morphology,brain
MP:0003243,2.454539769925642e-07,2.2641096416449926,1.4043043242920021,3.1239149589979833,52,abnormal dopaminergic neuron morphology,brain
MP:0002915,3.4065759596869413e-07,1.797193674536615,1.1064444907730395,2.4879428583001904,120,abnormal synaptic depression,brain
MP:0000939,5.251247267175774e-07,2.015544360733391,1.2281266210031843,2.8029621004635974,76,decreased motor neuron number,brain
MP:0009939,6.311050806824275e-07,1.7528626746864528,1.0631940742040853,2.4425312751688204,125,abnormal hippocampus neuron morphology,brain
MP:0004859,8.664575320810488e-07,1.9728225183839987,1.186879130453635,2.7587659063143626,79,abnormal synaptic plasticity,brain
MP:0004769,1.3296197527909467e-06,2.1033348627887136,1.2507544118272218,2.9559153137502054,60,abnormal synaptic vesicle morphology,brain
MP:0002912,1.59143645101128e-06,1.790446964388364,1.059269445805407,2.521624482971321,107,abnormal excitatory postsynaptic potential,brain
MP:0004101,4.455862674078544e-06,2.193151251948584,1.2564350912515496,3.1298674126456185,46,abnormal brain interneuron morphology,brain
MP:0003203,7.170047407513353e-06,1.489066944501685,0.8388569746243958,2.1392769143789745,178,increased neuron apoptosis,brain
MP:0011448,7.4944825029276606e-06,2.422332348099977,1.3623776391547102,3.4822870570452444,30,decreased dopaminergic neuron number,brain
MP:0001900,2.1162082068440793e-05,2.014471008439207,1.085955926956231,2.942986089922183,54,impaired synaptic plasticity,brain
MP:0021010,2.9793320088911235e-05,1.9743576416318085,1.0474995715138418,2.901215711749775,56,impaired synaptic physiology,brain
MP:0002913,3.382923017999031e-05,2.2143692539566526,1.1675640074664926,3.2611745004468125,36,abnormal PNS synaptic transmission,brain
MP:0003202,5.5384012346976554e-05,1.270942421505838,0.6530826087514788,1.888802234260197,241,abnormal neuron apoptosis,brain
MP:0004793,0.00038724168529194724,2.7830997362785173,1.2459498559218454,4.32024961663519,11,abnormal synaptic vesicle clustering,brain
MP:0002885,0.00041144495556909484,2.169980155217151,0.9660384204154577,3.373921890018844,28,abnormal AMPA-mediated synaptic currents,brain
MP:0003871,0.00043674870006970385,1.642422432989477,0.7270818196573925,2.5577630463215613,76,abnormal myelin sheath morphology,brain
MP:0008235,0.0009164822961173083,2.0213443538097353,0.826237040654485,3.2164516669649856,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0003224,0.0009383476946580551,0.9240330068278659,0.3766148946827941,1.4714511189729378,429,neuron degeneration,brain
MP:0011267,0.0009485439460085571,1.7277815827706267,0.7032670304109154,2.752296135130338,56,abnormal excitatory postsynaptic current amplitude,brain
MP:0010387,0.0011300136407139834,2.4952559605518925,0.9932164808114647,3.99729544029232,14,abnormal Bergmann glial cell morphology,brain
MP:0008946,0.0015218176997207028,0.8305264253192899,0.31710370928730236,1.3439491413512774,538,abnormal neuron number,brain
MP:0004494,0.0015306656428340343,2.415159345975564,0.921339452604242,3.908979239346886,15,abnormal synaptic glutamate release,brain
MP:0008948,0.001902924857809388,0.8664887789865663,0.3195328226242412,1.4134447353488913,453,decreased neuron number,brain
MP:0011270,0.002107023395370253,1.862009848315827,0.675080393131793,3.0489393034998606,37,decreased excitatory postsynaptic current amplitude,brain
MP:0014385,0.003359215619066907,2.2073582430510257,0.7321998612964644,3.682516624805587,18,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0011723,0.003430597064711004,1.5194937445840893,0.5017615653754806,2.5372259237926977,68,ectopic neuron,brain
MP:0000940,0.0036963712311028703,1.750568312087477,0.5686594683161603,2.932477155858794,41,abnormal motor neuron innervation pattern,brain
