,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0002882,3.406628342716361e-09,1.171033685866112,0.7827235107215561,1.5593438610106678,1681,abnormal neuron morphology,brain
MP:0003635,1.443317084330164e-08,1.2607887321749196,0.8248277403647961,1.696749723985043,1083,abnormal synaptic transmission,brain
MP:0002912,1.7028520894137712e-08,2.257764612722574,1.4731327078002718,3.042396517644876,107,abnormal excitatory postsynaptic potential,brain
MP:0021009,1.729497328709076e-08,1.2537968891346551,0.8178631692022107,1.6897306090670996,1090,abnormal synaptic physiology,brain
MP:0002945,4.189975251974864e-08,2.37201582481055,1.5240565027151782,3.2199751469059215,82,abnormal inhibitory postsynaptic currents,brain
MP:0002206,5.448214058008514e-08,1.2502490332326683,0.7994706021004919,1.7010274643648446,995,abnormal CNS synaptic transmission,brain
MP:0014385,2.674321531103232e-07,3.2831643147505636,2.0324731603276045,4.533855469173522,18,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0014062,3.756013061553071e-07,2.4030870680857115,1.4760975807872634,3.3300765553841596,66,nervous system inclusion bodies,brain
MP:0002910,8.41844828177259e-07,1.955774193047759,1.1775144170931986,2.7340339690023194,142,abnormal excitatory postsynaptic currents,brain
MP:0002272,3.2596698478592115e-06,1.4820629110988914,0.8578790049835966,2.106246817214186,358,abnormal nervous system electrophysiology,brain
MP:0014380,4.072286816176157e-06,2.8552915294164647,1.6407335250200337,4.069849533812896,26,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0003243,4.738932646431492e-06,2.413094202371016,1.3795383498884326,3.4466500548535994,52,abnormal dopaminergic neuron morphology,brain
MP:0000937,7.45891835525042e-06,1.7719954214345908,0.9967883270172201,2.5472025158519616,169,abnormal motor neuron morphology,brain
MP:0009435,1.2408371406569557e-05,2.29498903635643,1.2657439242237147,3.324234148489145,58,abnormal miniature inhibitory postsynaptic currents,brain
MP:0011975,1.701441713973648e-05,3.3817288199152635,1.840622615028777,4.92283502480175,11,neuronal cytoplasmic inclusions,brain
MP:0000136,2.7191800364138057e-05,1.9582559848776127,1.0435037993081009,2.8730081704471244,100,abnormal microglial cell morphology,brain
MP:0003634,3.6579403417338004e-05,1.3117876227903302,0.6889672661242324,1.9346079794564282,421,abnormal glial cell morphology,brain
MP:0004494,8.030378465652992e-05,3.013789746421507,1.515899078399524,4.511680414443489,15,abnormal synaptic glutamate release,brain
MP:0004859,0.00015792450852073357,1.965356695255302,0.9458337389916471,2.9848796515189573,79,abnormal synaptic plasticity,brain
MP:0003244,0.00020098164746537743,2.8059896314754678,1.3267091204268724,4.285270142524063,18,loss of dopaminergic neurons,brain
MP:0003224,0.00034523633631205856,1.1867236639751813,0.5367947530637508,1.8366525748866116,429,neuron degeneration,brain
MP:0001900,0.0006070587386798701,2.0574579664160835,0.8812546553917115,3.233661277440455,54,impaired synaptic plasticity,brain
MP:0021010,0.0007581866040619424,2.018884303037848,0.843889884265703,3.193878721809993,56,impaired synaptic physiology,brain
MP:0000952,0.0010664160262241049,1.2047087297853736,0.4831613983357952,1.926256061234952,334,abnormal CNS glial cell morphology,brain
MP:0004769,0.0011463829313826813,1.9459101490553135,0.773082119143605,3.118738178967022,60,abnormal synaptic vesicle morphology,brain
MP:0002752,0.0014370941278264713,0.8297480119903806,0.31947892235043684,1.3400171016303244,1055,abnormal somatic nervous system morphology,brain
MP:0002885,0.0016849766500101702,2.319945795097743,0.872213713313474,3.767677876882012,28,abnormal AMPA-mediated synaptic currents,brain
