,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0004793,0.0007955161472457817,3.5476465229576677,1.474738504675876,5.620554541239459,11,abnormal synaptic vesicle clustering,brain
MP:0010281,0.0011860129854672707,2.3694258504583576,0.9370784332541839,3.801773267662531,68,increased nervous system tumor incidence,brain
MP:0011723,0.0011860129854672707,2.3694258504583576,0.9370784332541839,3.801773267662531,68,ectopic neuron,brain
MP:0010387,0.002101201627237246,3.2109609871301856,1.1646981179844147,5.257223856275957,15,abnormal Bergmann glial cell morphology,brain
MP:0014385,0.0025613053426388416,3.141914783732071,1.100126577399203,5.183702990064939,16,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0011731,0.003079516931402301,3.0773229278388943,1.0394581109219745,5.115187744755814,17,decreased myelin sheath thickness,brain
MP:0013438,0.00429704767239372,2.9594332141367525,0.928124218311599,4.9907422099619065,19,dysmyelination,brain
MP:0014376,0.00429704767239372,2.9594332141367525,0.928124218311599,4.9907422099619065,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0008917,0.007489313884212937,2.7585491284363943,0.736813817892422,4.780284438980367,23,abnormal oligodendrocyte physiology,brain
MP:0014383,0.007489313884212937,2.7585491284363943,0.736813817892422,4.780284438980367,23,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0004980,0.007489313884212937,2.7585491284363943,0.736813817892422,4.780284438980367,23,increased neuronal precursor cell number,brain
MP:0004770,0.007489313884212937,2.7585491284363943,0.736813817892422,4.780284438980367,23,abnormal synaptic vesicle recycling,brain
MP:0000778,0.007769766197704199,1.5909368371868808,0.41953213657418464,2.762341537799577,221,abnormal nervous system tract morphology,brain
MP:0009808,0.008449315610717037,2.714044011190344,0.6941871199763345,4.733900902404354,24,decreased oligodendrocyte number,brain
MP:0014380,0.008449315610717037,2.714044011190344,0.6941871199763345,4.733900902404354,24,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0020551,0.011722002906676328,2.5912816079899095,0.5762008748049765,4.606362341174842,27,abnormal postsynaptic density morphology,brain
MP:0008571,0.01294350978796188,2.5534879139425293,0.5397654383687192,4.567210389516339,28,abnormal synaptic bouton morphology,brain
MP:0009939,0.01485856136964004,1.7686968168387,0.34552151004257703,3.1918721236348233,122,abnormal hippocampus neuron morphology,brain
MP:0003634,0.015229826643915055,1.2659907652540383,0.24356307120374332,2.2884184593043333,410,abnormal glial cell morphology,brain
MP:0014374,0.015580681629511768,2.481922209286749,0.47063752651255353,4.493206892060944,30,abnormal miniature excitatory postsynaptic current frequency,brain
MP:0011448,0.015580681629511768,2.481922209286749,0.47063752651255353,4.493206892060944,30,decreased dopaminergic neuron number,brain
MP:0003648,0.023280746793155224,2.322590613115456,0.31615444029840445,4.329026785932507,35,abnormal radial glial cell morphology,brain
MP:0011270,0.02500494691176424,2.2935496873844468,0.2879181135697859,4.299181261199108,36,decreased excitatory postsynaptic current amplitude,brain
MP:0014381,0.02500494691176424,2.2935496873844468,0.2879181135697859,4.299181261199108,36,abnormal miniature inhibitory postsynaptic current frequency,brain
MP:0001105,0.03248736294750653,2.1851225188049144,0.18229925363469413,4.187945783975135,40,abnormal PNS glial cell morphology,brain
MP:0004101,0.04086068610410718,2.087270419673853,0.08673589538802595,4.08780494395968,44,abnormal brain interneuron morphology,brain
MP:0000952,0.04450410399893379,1.1984218402832632,0.029432567461370462,2.367411113105156,324,abnormal CNS glial cell morphology,brain
MP:0002882,0.051647055094156666,0.7110901673433858,-0.005079051361508213,1.4272593860482798,1654,abnormal neuron morphology,brain
MP:0003203,0.05425046724207789,1.3942328394235108,-0.025448020849358155,2.81391369969638,176,increased neuron apoptosis,brain
MP:0004792,0.05494885469683464,1.9563297073112054,-0.041468910113326984,3.9541283247357377,50,abnormal synaptic vesicle number,brain
MP:0021105,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,abnormal ventral interneuron 3 morphology,brain
MP:0014375,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,increased miniature excitatory postsynaptic current frequency,brain
MP:0004562,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0000954,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,decreased oligodendrocyte progenitor number,brain
MP:0005192,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,increased motor neuron number,brain
MP:0003407,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,abnormal central nervous system regeneration,brain
MP:0014379,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,decreased excitatory postsynaptic current frequency,brain
MP:0020387,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,abnormal radial glial cell number,brain
MP:0011452,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0006277,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,abnormal parasympathetic nervous system physiology,brain
MP:0010050,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,hypermyelination,brain
MP:0010160,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,increased oligodendrocyte number,brain
MP:0003247,0.0591309933737611,2.7407867033887827,-0.10564803334397688,5.587221440121542,11,abnormal glutaminergic neuron morphology,brain
MP:0003243,0.060019227981557725,1.916217506547257,-0.08081152201080077,3.9132465351053147,52,abnormal dopaminergic neuron morphology,brain
MP:0001900,0.06526302512250513,1.8776443481476175,-0.118672910200043,3.873961606495278,54,impaired synaptic plasticity,brain
MP:0020393,0.06716644223004062,2.653722003019505,-0.18759613485925097,5.4950401408982605,12,increased neuronal precursor proliferation,brain
MP:0012205,0.06716644223004062,2.653722003019505,-0.18759613485925097,5.4950401408982605,12,abnormal neuronal stem cell self-renewal,brain
MP:0012203,0.06716644223004062,2.653722003019505,-0.18759613485925097,5.4950401408982605,12,abnormal neuronal stem cell morphology,brain
MP:0001045,0.06716644223004062,2.653722003019505,-0.18759613485925097,5.4950401408982605,12,abnormal enteric ganglia morphology,brain
MP:0004191,0.06716644223004062,2.653722003019505,-0.18759613485925097,5.4950401408982605,12,neuronal intranuclear inclusions,brain
MP:0001025,0.06716644223004062,2.653722003019505,-0.18759613485925097,5.4950401408982605,12,abnormal sympathetic neuron morphology,brain
MP:0014382,0.06716644223004062,2.653722003019505,-0.18759613485925097,5.4950401408982605,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0003246,0.06716644223004062,2.653722003019505,-0.18759613485925097,5.4950401408982605,12,loss of GABAergic neurons,brain
MP:0009435,0.06794742680997778,1.8588987720656824,-0.1370822844952917,3.8548798286266566,55,abnormal miniature inhibitory postsynaptic currents,brain
MP:0011267,0.06794742680997778,1.8588987720656824,-0.1370822844952917,3.8548798286266566,55,abnormal excitatory postsynaptic current amplitude,brain
MP:0021010,0.07067216548981309,1.8404961874713903,-0.15516083933579972,3.83615321427858,56,impaired synaptic physiology,brain
MP:0000953,0.07343625502964546,1.8224242331859948,-0.17292028662236447,3.817768752994354,57,abnormal oligodendrocyte morphology,brain
MP:0014345,0.07540031769821665,2.5736259691227854,-0.2633555316157392,5.41060746986131,13,abnormal neuron mitochondrial morphology,brain
MP:0011003,0.07540031769821665,2.5736259691227854,-0.2633555316157392,5.41060746986131,13,reduced AMPA-mediated synaptic currents,brain
MP:0011451,0.07540031769821665,2.5736259691227854,-0.2633555316157392,5.41060746986131,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0004769,0.0790785975573912,1.7872260072382105,-0.20752569269158494,3.781977707168006,59,abnormal synaptic vesicle morphology,brain
MP:0010149,0.08379925725944308,2.4994646679020445,-0.33379443247343277,5.332723768277521,14,abnormal synaptic dopamine release,brain
MP:0010170,0.08379925725944308,2.4994646679020445,-0.33379443247343277,5.332723768277521,14,abnormal glial cell apoptosis,brain
MP:0009823,0.08379925725944308,2.4994646679020445,-0.33379443247343277,5.332723768277521,14,abnormal sphingomyelin level,brain
MP:0014325,0.08379925725944308,2.4994646679020445,-0.33379443247343277,5.332723768277521,14,abnormal oligodendrocyte progenitor morphology,brain
MP:0004494,0.09233448367079597,2.43041846450393,-0.39961059537085664,5.2604475243787165,15,abnormal synaptic glutamate release,brain
MP:0002948,0.09233448367079597,2.43041846450393,-0.39961059537085664,5.2604475243787165,15,abnormal neuron specification,brain
MP:0001038,0.09233448367079597,2.43041846450393,-0.39961059537085664,5.2604475243787165,15,abnormal cholinergic neuron morphology,brain
MP:0002917,0.09233448367079597,2.43041846450393,-0.39961059537085664,5.2604475243787165,15,decreased synaptic depression,brain
MP:0020338,0.09233448367079597,2.43041846450393,-0.39961059537085664,5.2604475243787165,15,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0002916,0.09233448367079597,2.43041846450393,-0.39961059537085664,5.2604475243787165,15,increased synaptic depression,brain
MP:0011827,0.1009810939830592,2.365826608610753,-0.46137313888562925,5.1930263561071355,16,impaired neuron differentiation,brain
MP:0004297,0.1009810939830592,2.365826608610753,-0.46137313888562925,5.1930263561071355,16,abnormal proprioceptive neuron morphology,brain
MP:0012204,0.1009810939830592,2.365826608610753,-0.46137313888562925,5.1930263561071355,16,abnormal neuronal stem cell physiology,brain
MP:0003240,0.1009810939830592,2.365826608610753,-0.46137313888562925,5.1930263561071355,16,loss of hippocampal neurons,brain
MP:0010055,0.10933211219222629,1.6276266104248922,-0.3646822127876952,3.6199354336374796,69,abnormal sensory neuron physiology,brain
MP:0003871,0.11574197649997821,1.5985320987975786,-0.3933716164212966,3.5904358140164536,71,abnormal myelin sheath morphology,brain
MP:0003241,0.11852481147016732,2.2479368949086105,-0.5745410300247227,5.070414819841943,18,loss of cortex neurons,brain
MP:0003244,0.11852481147016732,2.2479368949086105,-0.5745410300247227,5.070414819841943,18,loss of dopaminergic neurons,brain
MP:0004979,0.12555052083287246,1.5564074161076515,-0.43493012034869705,3.547744952564,74,abnormal neuronal precursor cell number,brain
MP:0021101,0.12738669618987444,2.193816330347574,-0.6266710941827753,5.014303754877924,19,abnormal ventral interneuron morphology,brain
MP:0014371,0.12738669618987444,2.193816330347574,-0.6266710941827753,5.014303754877924,19,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0003202,0.1347260785482705,1.0818335062454132,-0.33577920006180073,2.499446212552627,239,abnormal neuron apoptosis,brain
MP:0020448,0.13628877928145547,2.1424696898236046,-0.6762250827096303,4.961164462356839,20,increased microglial cell activation,brain
MP:0011269,0.13628877928145547,2.1424696898236046,-0.6762250827096303,4.961164462356839,20,increased excitatory postsynaptic current amplitude,brain
MP:0004811,0.1363747001889736,0.7756361444029025,-0.2450368315218847,1.7963091203276897,658,abnormal neuron physiology,brain
MP:0008948,0.13905675748533156,0.8812803210281128,-0.2863414251339418,2.048902067190167,441,decreased neuron number,brain
MP:0004859,0.14236480509251923,1.4898905006683876,-0.5005998880492861,3.480380889386061,79,abnormal synaptic plasticity,brain
MP:0014551,0.1452184918580913,2.0936261766717923,-0.7234456898438553,4.910698043187439,21,impaired neuronal migration,brain
MP:0014377,0.1452184918580913,2.0936261766717923,-0.7234456898438553,4.910698043187439,21,abnormal excitatory postsynaptic current frequency,brain
MP:0004858,0.1452184918580913,2.0936261766717923,-0.7234456898438553,4.910698043187439,21,abnormal nervous system regeneration,brain
MP:0020394,0.1452184918580913,2.0936261766717923,-0.7234456898438553,4.910698043187439,21,decreased neuronal precursor proliferation,brain
