,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0014062,5.457126696320627e-22,3.2878111407420247,2.619297122190323,3.9563251592937263,66,nervous system inclusion bodies,brain
MP:0002916,7.552022060363335e-11,3.838876349010432,2.682976062174857,4.994776635846007,15,increased synaptic depression,brain
MP:0004811,1.5913915732666353e-09,1.4697627760331766,0.9924193407060092,1.9471062113603441,658,abnormal neuron physiology,brain
MP:0003202,6.735842718288504e-09,1.8564616618123244,1.2288338050239593,2.4840895186006895,239,abnormal neuron apoptosis,brain
MP:0003224,7.1337902979248525e-09,1.6015831837830135,1.0592224282050635,2.1439439393609634,424,neuron degeneration,brain
MP:0004191,2.4769649828584255e-08,3.7451461880866264,2.428463515884246,5.0618288602890065,12,neuronal intranuclear inclusions,brain
MP:0008946,6.590026677017016e-08,1.4493326224568452,0.9234834309238977,1.9751818139897928,525,abnormal neuron number,brain
MP:0000952,9.87068528392116e-08,1.6324705026003485,1.0320707631726442,2.232870242028053,324,abnormal CNS glial cell morphology,brain
MP:0002915,1.6849042245884785e-07,2.0842800554274046,1.3033540670397605,2.8652060438150486,120,abnormal synaptic depression,brain
MP:0002882,1.8767775478080006e-07,1.0474242174371557,0.6534775169284945,1.441370917945817,1654,abnormal neuron morphology,brain
MP:0008948,2.0086862422231024e-07,1.4811551544388006,0.9227261984859919,2.0395841103916093,441,decreased neuron number,brain
MP:0006069,3.5255546500536425e-07,1.450451584639607,0.8922605362024044,2.0086426330768097,454,abnormal retina neuronal layer morphology,brain
MP:0000937,4.663000709749628e-07,1.874507074412291,1.1454998512900028,2.603514297534579,168,abnormal motor neuron morphology,brain
MP:0000778,1.003691634287125e-06,1.7151315721115612,1.0278169757730846,2.4024461684500378,221,abnormal nervous system tract morphology,brain
MP:0003204,1.2006075307669536e-06,2.289502540898612,1.3653324133764544,3.2136726684207693,70,decreased neuron apoptosis,brain
MP:0003634,5.738536589353816e-06,1.3843260718020947,0.7861451873247005,1.9825069562794888,410,abnormal glial cell morphology,brain
MP:0008235,2.608911250941126e-05,2.5740026067721447,1.3742989685552094,3.77370624498908,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0001038,0.00010414931865452216,2.9649622391062938,1.467501740590957,4.4624227376216306,15,abnormal cholinergic neuron morphology,brain
MP:0004297,0.0001437745305039576,2.89080066633079,1.4004043971952307,4.38119693546635,16,abnormal proprioceptive neuron morphology,brain
MP:0003690,0.00017606629751732285,1.7428615406315568,0.8322077532237906,2.6535153280393233,117,abnormal glial cell physiology,brain
MP:0000938,0.00022565460860211398,2.2270824204747743,1.0436471782208108,3.410517662728738,44,motor neuron degeneration,brain
MP:0002945,0.00027590046762584764,1.889422762337933,0.8712028694109262,2.9076426552649397,81,abnormal inhibitory postsynaptic currents,brain
MP:0003203,0.0003603538554266415,1.511673743668208,0.681177267358197,2.342170219978219,176,increased neuron apoptosis,brain
MP:0000136,0.0011722992882977382,1.678382717396973,0.6648151155026176,2.6919503192913283,99,abnormal microglial cell morphology,brain
MP:0004769,0.0013765680403259866,1.9144972758998806,0.7417131951143812,3.08728135668538,59,abnormal synaptic vesicle morphology,brain
MP:0004183,0.0017816487244555316,2.3103923745405517,0.861065083140166,3.7597196659409375,27,abnormal sympathetic nervous system physiology,brain
MP:0009937,0.001957161143727494,1.1382813273983459,0.41783010445680213,1.8587325503398895,339,abnormal neuron differentiation,brain
MP:0003691,0.002195614411444055,1.8287064513572897,0.6583219797332678,2.9990909229813116,64,abnormal microglial cell physiology,brain
MP:0003861,0.0027374242813648217,0.7247195193977625,0.2505780922964383,1.1988609464990867,1315,abnormal nervous system development,brain
MP:0000965,0.003062537573098298,0.9788146372133983,0.33099676650138943,1.6266325079254074,498,abnormal sensory neuron morphology,brain
MP:0008236,0.0033005617533312594,2.1617578116786014,0.7197607984202723,3.6037548249369307,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0001081,0.0033832900523946734,1.352554940933203,0.44797009553759015,2.257139786328816,170,abnormal cranial ganglia morphology,brain
MP:0003871,0.003893072157480946,1.71969637751568,0.552084628767674,2.8873081262636857,71,abnormal myelin sheath morphology,brain
MP:0000939,0.005587034971605726,1.648475817111013,0.48252215875809723,2.8144294754639287,76,decreased motor neuron number,brain
MP:0009967,0.006437492759965344,1.402329492032944,0.3935604996035009,2.4110984844623875,129,abnormal neuron proliferation,brain
MP:0004859,0.006826778875069156,1.608040588618847,0.44297803494139565,2.773103142296298,79,abnormal synaptic plasticity,brain
MP:0002752,0.006848616724214093,0.7205087668257324,0.19827869089962502,1.2427388427518398,1041,abnormal somatic nervous system morphology,brain
MP:0004753,0.0073803238548096235,1.378451183658866,0.3700392439869715,2.3868631233307607,132,abnormal miniature excitatory postsynaptic currents,brain
MP:0006009,0.008062640948346323,1.3628391280758176,0.3546561344574173,2.371022121694218,134,abnormal neuronal migration,brain
MP:0000921,0.010456774492819754,1.5195567847011304,0.3563250978121666,2.6827884715900945,86,demyelination,brain
MP:0000966,0.010477028079638793,1.1787091279355657,0.2761617319777879,2.0812565238933436,201,decreased sensory neuron number,brain
MP:0006276,0.013961221965394904,1.790686392614731,0.36297677996577904,3.218396005263683,44,abnormal autonomic nervous system physiology,brain
MP:0011452,0.016278931407852235,2.5276060754618292,0.46566714049130686,4.589545010432351,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0005192,0.016278931407852235,2.5276060754618292,0.46566714049130686,4.589545010432351,11,increased motor neuron number,brain
MP:0001025,0.020259458404949034,2.4322423036534184,0.37878915598604745,4.485695451320789,12,abnormal sympathetic neuron morphology,brain
MP:0004948,0.021327502539240303,1.3629329155733316,0.20257601141375003,2.523289819732913,100,abnormal neuronal precursor proliferation,brain
MP:0004792,0.02255373190579451,1.6568328523364144,0.23313278162725815,3.0805329230455705,50,abnormal synaptic vesicle number,brain
MP:0011451,0.024693046104352682,2.345177331787447,0.2988225531783102,4.391532110396584,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0006006,0.027822160172321492,1.5960471177675561,0.17400131876815395,3.0180929167669586,53,increased sensory neuron number,brain
MP:0009823,0.029565489049839036,2.265081026365003,0.22475184828079264,4.305410204449213,14,abnormal sphingomyelin level,brain
MP:0010149,0.029565489049839036,2.265081026365003,0.22475184828079264,4.305410204449213,14,abnormal synaptic dopamine release,brain
MP:0001900,0.02972570797096472,1.5765753218908394,0.1550389165710755,2.9981117272106035,54,impaired synaptic plasticity,brain
MP:0021010,0.033755467950323775,1.5387275652136836,0.1181538458892315,2.9593012845381357,56,impaired synaptic physiology,brain
MP:0020338,0.03486020354204856,2.190919453589501,0.15576927500778748,4.226069632171215,15,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0010387,0.03486020354204856,2.190919453589501,0.15576927500778748,4.226069632171215,15,abnormal Bergmann glial cell morphology,brain
MP:0000920,0.035008119890554294,1.0806111597123067,0.07601283264643421,2.0852094867781794,176,abnormal myelination,brain
MP:0000953,0.035881933470825016,1.5203247078701754,0.10020630342558778,2.940443112314763,57,abnormal oligodendrocyte morphology,brain
MP:0003635,0.04790742325611061,0.5588220921060127,0.005148332148456669,1.1124958520635688,1052,abnormal synaptic transmission,brain
MP:0009939,0.049972819155388294,1.1573351837162171,0.00013732309737246595,2.314533044335062,122,abnormal hippocampus neuron morphology,brain
MP:0021009,0.05081135480335369,0.5517039071607641,-0.0019475434502207456,1.105355357771749,1059,abnormal synaptic physiology,brain
MP:0002206,0.05198961443247918,0.5676334375796479,-0.004891158189091138,1.140158033348387,966,abnormal CNS synaptic transmission,brain
MP:0003244,0.053091013703024256,1.9966026200428875,-0.026616234321968246,4.019821474407744,18,loss of dopaminergic neurons,brain
MP:0002272,0.05867721157068831,0.7944232793755468,-0.02914470616071696,1.6179912649118107,351,abnormal nervous system electrophysiology,brain
MP:0014371,0.05988435149879408,1.9393905940865874,-0.08072345138288961,3.9595046395560645,19,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0004980,0.09011010577817499,1.7385054214118192,-0.27198163065537617,3.7489924734790145,23,increased neuronal precursor cell number,brain
MP:0020337,0.09011010577817499,1.7385054214118192,-0.27198163065537617,3.7489924734790145,23,abnormal pyramidal neuron dendrite morphology,brain
MP:0003424,0.09833427098363055,1.6940000323494857,-0.314598081192877,3.7025981458918484,24,premature neuronal precursor differentiation,brain
MP:0000811,0.11545862323087729,1.6105111617992627,-0.3947580989051356,3.615780422503661,26,hippocampal neuron degeneration,brain
MP:0020551,0.12432576338519691,1.5712368135256902,-0.43255830632303516,3.5750319333744156,27,abnormal postsynaptic density morphology,brain
MP:0008947,0.13246316774837008,1.083393733036866,-0.3280188725144899,2.494806338588222,87,increased neuron number,brain
MP:0008571,0.13337538801985063,1.5334428475456736,-0.46898635964726365,3.535872054738611,28,abnormal synaptic bouton morphology,brain
MP:0006092,0.14259278547770377,1.4970215625004393,-0.5041384626190326,3.498181587619911,29,abnormal olfactory sensory neuron morphology,brain
MP:0011448,0.15196396043723306,1.4618765989373124,-0.5381010500812784,3.461854247955903,30,decreased dopaminergic neuron number,brain
MP:0002751,0.15843685127489837,1.0148625898851513,-0.39549403518199866,2.4252192149523015,93,abnormal autonomic nervous system morphology,brain
MP:0000968,0.17673650631764026,0.9716298847812492,-0.4380964822277382,2.381356251790237,97,abnormal sensory neuron innervation pattern,brain
MP:0002913,0.2107225197448852,1.2735024444784848,-0.7207900445926059,3.2677949335495757,36,abnormal PNS synaptic transmission,brain
MP:0011270,0.2107225197448852,1.2735024444784848,-0.7207900445926059,3.2677949335495757,36,decreased excitatory postsynaptic current amplitude,brain
MP:0006277,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,abnormal parasympathetic nervous system physiology,brain
MP:0010050,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,hypermyelination,brain
MP:0020387,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,abnormal radial glial cell number,brain
MP:0010160,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,increased oligodendrocyte number,brain
MP:0014379,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,decreased excitatory postsynaptic current frequency,brain
MP:0014375,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,increased miniature excitatory postsynaptic current frequency,brain
MP:0021105,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,abnormal ventral interneuron 3 morphology,brain
MP:0000954,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,decreased oligodendrocyte progenitor number,brain
MP:0004793,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,abnormal synaptic vesicle clustering,brain
MP:0004562,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0003247,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,abnormal glutaminergic neuron morphology,brain
MP:0003407,0.23163835880319728,1.7324061349426767,-1.1062479075582772,4.571060177443631,11,abnormal central nervous system regeneration,brain
MP:0012205,0.25508219861751324,1.645341163076706,-1.1881822307350371,4.47886455688845,12,abnormal neuronal stem cell self-renewal,brain
MP:0020393,0.25508219861751324,1.645341163076706,-1.1881822307350371,4.47886455688845,12,increased neuronal precursor proliferation,brain
MP:0001045,0.25508219861751324,1.645341163076706,-1.1881822307350371,4.47886455688845,12,abnormal enteric ganglia morphology,brain
MP:0003246,0.25508219861751324,1.645341163076706,-1.1881822307350371,4.47886455688845,12,loss of GABAergic neurons,brain
MP:0014382,0.25508219861751324,1.645341163076706,-1.1881822307350371,4.47886455688845,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0012203,0.25508219861751324,1.645341163076706,-1.1881822307350371,4.47886455688845,12,abnormal neuronal stem cell morphology,brain
MP:0011003,0.2782084150667724,1.5652448576542621,-1.2639299510636013,4.3944196663721256,13,reduced AMPA-mediated synaptic currents,brain
MP:0014345,0.2782084150667724,1.5652448576542621,-1.2639299510636013,4.3944196663721256,13,abnormal neuron mitochondrial morphology,brain
