,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0001081,1.3476668447076196e-07,1.8531777132498473,1.164256172932828,2.5420992535668665,172,abnormal cranial ganglia morphology,brain
MP:0002752,4.91660615399167e-05,0.937063783129684,0.48464702879435784,1.38948053746501,1055,abnormal somatic nervous system morphology,brain
MP:0003224,7.04562668567205e-05,1.2066178847857394,0.6116285856974968,1.801607183873982,429,neuron degeneration,brain
MP:0000136,0.0001265535175852926,1.784243058880996,0.8719061025208508,2.6965800152411417,100,abnormal microglial cell morphology,brain
MP:0014062,0.0001437860762326505,1.9835397890813624,0.9608903186964093,3.0061892594663155,66,nervous system inclusion bodies,brain
MP:0008948,0.00015140781052777963,1.1493421417145004,0.5547740604966584,1.7439102229323424,453,decreased neuron number,brain
MP:0004297,0.00026861028580123274,2.7690001696085975,1.2795948542022564,4.258405485014938,16,abnormal proprioceptive neuron morphology,brain
MP:0008946,0.0002962589490415741,1.0567977382351028,0.4843900481448714,1.629205428325334,538,abnormal neuron number,brain
MP:0000966,0.00033499985316234773,1.4084590551127718,0.6387834932145038,2.1781346170110396,202,decreased sensory neuron number,brain
MP:0000952,0.000883033027500944,1.1543016752978144,0.4739581100725945,1.8346452405230342,334,abnormal CNS glial cell morphology,brain
MP:0003634,0.0018567375000821827,1.0264599399059033,0.38003653232457113,1.6728833474872356,421,abnormal glial cell morphology,brain
MP:0000965,0.0026328664510927055,0.9479265653852309,0.33019863662369264,1.5656544941467692,501,abnormal sensory neuron morphology,brain
MP:0000778,0.009622383093501536,1.0900188024643604,0.26487191450820435,1.9151656904205165,234,abnormal nervous system tract morphology,brain
MP:0003871,0.010232962092924784,1.5258984231106414,0.3612280448709164,2.6905688013503664,76,abnormal myelin sheath morphology,brain
MP:0003202,0.011825525776685752,1.0593988852387977,0.23455611498442153,1.8842416554931738,241,abnormal neuron apoptosis,brain
MP:0004811,0.013267194356504242,0.7482782391094265,0.15607579758178614,1.3404806806370668,663,abnormal neuron physiology,brain
MP:0002882,0.017075839635791627,0.5291716900642953,0.0943177224456786,0.964025657682912,1681,abnormal neuron morphology,brain
MP:0000921,0.018452177077470187,1.3969788404692398,0.23503343980165536,2.5589242411368245,86,demyelination,brain
MP:0020874,0.022117992832600155,2.4065696624719406,0.3453378451189697,4.467801479824912,11,abnormal nervous system dopamine level,brain
MP:0011975,0.022117992832600155,2.4065696624719406,0.3453378451189697,4.467801479824912,11,neuronal cytoplasmic inclusions,brain
MP:0005192,0.022117992832600155,2.4065696624719406,0.3453378451189697,4.467801479824912,11,increased motor neuron number,brain
MP:0011452,0.022117992832600155,2.4065696624719406,0.3453378451189697,4.467801479824912,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0006069,0.02222875753167277,0.7906285420031551,0.11289105477026573,1.4683660292360445,473,abnormal retina neuronal layer morphology,brain
MP:0000938,0.02372876821531684,1.6453001272080723,0.21937065816950652,3.071229596246638,45,motor neuron degeneration,brain
MP:0002751,0.026271997132229812,1.315632714180401,0.15523733692829755,2.4760280914325046,93,abnormal autonomic nervous system morphology,brain
MP:0004191,0.027331892691080415,2.311205836037953,0.25846272911775214,4.363948942958153,12,neuronal intranuclear inclusions,brain
MP:0001025,0.027331892691080415,2.311205836037953,0.25846272911775214,4.363948942958153,12,abnormal sympathetic neuron morphology,brain
MP:0001038,0.046139438605996924,2.069882822062148,0.03544907214742654,4.104316571976869,15,abnormal cholinergic neuron morphology,brain
MP:0002916,0.046139438605996924,2.069882822062148,0.03544907214742654,4.104316571976869,15,increased synaptic depression,brain
MP:0003240,0.05337553005569734,2.0008362924312184,-0.029096719468796106,4.030769304331233,16,loss of hippocampal neurons,brain
