,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0002882,4.739029427450308e-07,1.0646228210400235,0.6503299846741715,1.4789156574058755,1654,abnormal neuron morphology,brain
MP:0003634,8.769010103802981e-07,1.5084339858048974,0.9072094887315155,2.109658482878279,410,abnormal glial cell morphology,brain
MP:0000937,3.132202446660218e-06,1.8471951477765476,1.0706033002462252,2.6237869953068698,168,abnormal motor neuron morphology,brain
MP:0000952,4.090688547482731e-05,1.4348668145172212,0.7493271436807877,2.1204064853536546,324,abnormal CNS glial cell morphology,brain
MP:0004101,0.000106069057396655,2.343176191375573,1.1583932847389578,3.5279590980121878,44,abnormal brain interneuron morphology,brain
MP:0003203,0.00012390099811590555,1.630321270409338,0.7978197284268777,2.4628228123917983,176,increased neuron apoptosis,brain
MP:0004811,0.00018783392492845773,1.1003107195218256,0.5228913698258887,1.6777300692177626,658,abnormal neuron physiology,brain
MP:0000778,0.000998638137985976,1.3930483907600948,0.5633919820092075,2.222704799510982,221,abnormal nervous system tract morphology,brain
MP:0011723,0.0016277233905491741,1.8810729506530848,0.7109806251077853,3.0511652761983843,68,ectopic neuron,brain
MP:0000920,0.001915588269147481,1.4342984449174807,0.5283499561224144,2.340246933712547,176,abnormal myelination,brain
MP:0003202,0.0019235983886449653,1.3116729896192147,0.48284872787981614,2.1404972513586134,239,abnormal neuron apoptosis,brain
MP:0003871,0.002084117901578322,1.8357913939672876,0.6668137386846271,3.004769049249948,71,abnormal myelin sheath morphology,brain
MP:0010762,0.003001912144741734,2.178425234460656,0.7396469709908804,3.617203497930432,34,abnormal microglial cell activation,brain
MP:0003648,0.003410134707454017,2.147599966551658,0.7100864336143458,3.58511349948897,35,abnormal radial glial cell morphology,brain
MP:0000921,0.005910323440696439,1.6356524946883493,0.47104976421246647,2.800255225164232,86,demyelination,brain
MP:0002272,0.005962789094856627,1.0780301963422136,0.30965268148080005,1.8464077112036272,351,abnormal nervous system electrophysiology,brain
MP:0000940,0.006694044211142245,1.9802241660680222,0.5489532885913693,3.411495043544675,41,abnormal motor neuron innervation pattern,brain
MP:0000938,0.008936227602533497,1.9059552971828388,0.47714435132752153,3.334766243038156,44,motor neuron degeneration,brain
MP:0003861,0.010764391860645421,0.6659951041031089,0.15415372770974867,1.1778364804964692,1315,abnormal nervous system development,brain
MP:0000136,0.011988957540264468,1.4894458547146119,0.32753698398068587,2.651354725448538,99,abnormal microglial cell morphology,brain
MP:0004793,0.01205673209546481,2.642060334875029,0.5793694851878195,4.704751184562238,11,abnormal synaptic vesicle clustering,brain
MP:0004948,0.012585803864980996,1.4790292738707187,0.31729793349456203,2.6407606142468754,100,abnormal neuronal precursor proliferation,brain
MP:0020393,0.015104749933593873,2.546696608980893,0.4924884404930667,4.6009047774687195,12,increased neuronal precursor proliferation,brain
MP:0012205,0.015104749933593873,2.546696608980893,0.4924884404930667,4.6009047774687195,12,abnormal neuronal stem cell self-renewal,brain
MP:0001081,0.01632781168820517,1.233378630507934,0.22676891031388768,2.23998835070198,170,abnormal cranial ganglia morphology,brain
MP:0009823,0.022315262775835284,2.37953542353579,0.3384463699369378,4.420624477134643,14,abnormal sphingomyelin level,brain
MP:0003690,0.02600313335422352,1.3166268662122746,0.15743998079769606,2.4758137516268532,117,abnormal glial cell physiology,brain
MP:0001038,0.026461301739494895,2.305373896689325,0.2694619096079709,4.341285883770679,15,abnormal cholinergic neuron morphology,brain
MP:0004494,0.026461301739494895,2.305373896689325,0.2694619096079709,4.341285883770679,15,abnormal synaptic glutamate release,brain
MP:0012204,0.030953531797941615,2.236327467641372,0.2049129434465904,4.267741991836154,16,abnormal neuronal stem cell physiology,brain
MP:0004297,0.030953531797941615,2.236327467641372,0.2049129434465904,4.267741991836154,16,abnormal proprioceptive neuron morphology,brain
MP:0003240,0.030953531797941615,2.236327467641372,0.2049129434465904,4.267741991836154,16,loss of hippocampal neurons,brain
MP:0009939,0.031219251371932506,1.2734325627629008,0.1148565184827286,2.4320086070430733,122,abnormal hippocampus neuron morphology,brain
MP:0008948,0.031659721765874484,0.8407084705436105,0.07383866789658011,1.607578273190641,441,decreased neuron number,brain
MP:0011731,0.035779465441930176,2.171735386074232,0.14426432543982193,4.199206446708642,17,decreased myelin sheath thickness,brain
MP:0003691,0.03626427292132045,1.5154172234596484,0.09696854682589051,2.933865900093406,64,abnormal microglial cell physiology,brain
MP:0009967,0.039560440837101925,1.2158970648556728,0.058095212088990156,2.3736989176223555,129,abnormal neuron proliferation,brain
MP:0014062,0.04027461952635476,1.4835611310623786,0.06579512384076569,2.9013271382839916,66,nervous system inclusion bodies,brain
MP:0003241,0.04092571274010983,2.1110572009593573,0.08707204726848383,4.135042354650231,18,loss of cortex neurons,brain
MP:0006009,0.046278842764818015,1.1767122157605066,0.019412975822864942,2.334011455698148,134,abnormal neuronal migration,brain
MP:0014371,0.046378297219879704,2.0538452209517883,0.03296369884620809,4.074726743057369,19,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0013438,0.046378297219879704,2.0538452209517883,0.03296369884620809,4.074726743057369,19,dysmyelination,brain
MP:0020448,0.052122908511824946,1.9997244306444024,-0.018376112360913854,4.017824973649718,20,increased microglial cell activation,brain
MP:0008917,0.07096471660475911,1.8529602321211964,-0.15829797013401148,3.8642184343764043,23,abnormal oligodendrocyte physiology,brain
MP:0004859,0.07204185500095962,1.2979404497611178,-0.11624725944225789,2.7121281589644934,79,abnormal synaptic plasticity,brain
MP:0009808,0.07773384013738228,1.8084548890322267,-0.20091509962491783,3.8178248776893713,24,decreased oligodendrocyte number,brain
MP:0002945,0.07777863266178141,1.2721905384941952,-0.1415505567839841,2.685931633772374,81,abnormal inhibitory postsynaptic currents,brain
MP:0008946,0.09165136725576319,0.6591649041226333,-0.10676911612769557,1.4250989243729622,525,abnormal neuron number,brain
MP:0004183,0.0993152325756587,1.685691808158099,-0.31887703622286345,3.6902606525390613,27,abnormal sympathetic nervous system physiology,brain
MP:0009937,0.09965160345970765,0.7559783544648795,-0.14390008698827605,1.655856795918035,339,abnormal neuron differentiation,brain
MP:0008571,0.10689063944295164,1.6478978881711654,-0.35530557112438244,3.6511013474667133,28,abnormal synaptic bouton morphology,brain
